entries=2233,dt=1.000000000000000e+15
i,zai,name,n_0,n_dt
443,330670,As67,1.000000000000000e+20,4.940656458412465e-323
444,330680,As68,1.000000000000000e+20,4.841843329244216e-322
445,330690,As69,1.000000000000000e+20,2.954512562130654e-321
446,330700,As70,1.000000000000000e+20,0.000000000000000e+00
447,330710,As71,1.000000000000000e+20,3.619870767385061e-319
448,330720,As72,1.000000000000000e+20,0.000000000000000e+00
449,330730,As73,1.000000000000000e+20,0.000000000000000e+00
450,330740,As74,1.000000000000000e+20,0.000000000000000e+00
451,330750,As75,1.000000000000000e+20,8.965000000000017e+20
452,330760,As76,1.000000000000000e+20,1.882735956607238e-319
453,330770,As77,1.000000000000000e+20,0.000000000000000e+00
454,330780,As78,1.000000000000000e+20,1.328048456021271e-320
455,330790,As79,1.000000000000000e+20,4.446590812571219e-323
456,330800,As80,1.000000000000000e+20,0.000000000000000e+00
457,330810,As81,1.000000000000000e+20,6.916919041777452e-323
458,330820,As82,1.000000000000000e+20,4.940656458412465e-323
459,330821,As82m,1.000000000000000e+20,0.000000000000000e+00
460,330830,As83,1.000000000000000e+20,0.000000000000000e+00
461,330840,As84,1.000000000000000e+20,0.000000000000000e+00
462,330841,As84m,1.000000000000000e+20,0.000000000000000e+00
463,340680,Se68,1.000000000000000e+20,1.482196937523740e-323
464,340690,Se69,1.000000000000000e+20,0.000000000000000e+00
465,340700,Se70,1.000000000000000e+20,0.000000000000000e+00
466,340710,Se71,1.000000000000000e+20,4.495997377155344e-322
467,340720,Se72,1.000000000000000e+20,1.637130983403096e-318
468,340730,Se73,1.000000000000000e+20,3.166466724196549e-320
469,340731,Se73m,1.000000000000000e+20,1.251468280915877e-320
470,340740,Se74,1.000000000000000e+20,4.339999999999993e+20
471,340750,Se75,1.000000000000000e+20,2.311921673470806e-281
472,340760,Se76,1.000000000000000e+20,5.000000000000023e+20
473,340770,Se77,1.000000000000000e+20,1.000000000000002e+21
474,340771,Se77m,1.000000000000000e+20,0.000000000000000e+00
475,340780,Se78,1.000000000000000e+20,5.000890000000786e+20
476,340790,Se79,1.000000000000000e+20,5.484857901620343e-02
477,340791,Se79m,1.000000000000000e+20,0.000000000000000e+00
478,340800,Se80,1.000000000000000e+20,3.165999999999996e+20
479,340810,Se81,1.000000000000000e+20,3.478222146722376e-321
480,340811,Se81m,1.000000000000000e+20,4.940656458412465e-324
481,340820,Se82,1.000000000000000e+20,2.999999999999499e+20
482,340830,Se83,1.000000000000000e+20,0.000000000000000e+00
483,340831,Se83m,1.000000000000000e+20,0.000000000000000e+00
484,340840,Se84,1.000000000000000e+20,1.482196937523740e-322
485,340850,Se85,1.000000000000000e+20,0.000000000000000e+00
486,350710,Br71,1.000000000000000e+20,0.000000000000000e+00
487,350720,Br72,1.000000000000000e+20,0.000000000000000e+00
488,350721,Br72m,1.000000000000000e+20,1.976262583364986e-323
489,350730,Br73,1.000000000000000e+20,0.000000000000000e+00
490,350740,Br74,1.000000000000000e+20,0.000000000000000e+00
491,350741,Br74m,1.000000000000000e+20,6.526607181562867e-321
492,350750,Br75,1.000000000000000e+20,0.000000000000000e+00
493,350760,Br76,1.000000000000000e+20,5.878887119864993e-320
494,350761,Br76m,1.000000000000000e+20,0.000000000000000e+00
495,350770,Br77,1.000000000000000e+20,1.658380746830728e-319
496,350771,Br77m,1.000000000000000e+20,0.000000000000000e+00
497,350780,Br78,1.000000000000000e+20,5.780568056342585e-322
498,350790,Br79,1.000000000000000e+20,1.199911129982209e+21
499,350791,Br79m,1.000000000000000e+20,0.000000000000000e+00
500,350800,Br80,1.000000000000000e+20,3.448578207971901e-321
501,350801,Br80m,1.000000000000000e+20,4.752911512992792e-321
502,350810,Br81,1.000000000000000e+20,1.200999863390205e+21
503,350820,Br82,1.000000000000000e+20,4.874402255305154e-319
504,350821,Br82m,1.000000000000000e+20,0.000000000000000e+00
505,350830,Br83,1.000000000000000e+20,0.000000000000000e+00
506,350840,Br84,1.000000000000000e+20,3.646204466308399e-321
507,350841,Br84m,1.000000000000000e+20,0.000000000000000e+00
508,350850,Br85,1.000000000000000e+20,0.000000000000000e+00
509,350860,Br86,1.000000000000000e+20,0.000000000000000e+00
510,350870,Br87,1.000000000000000e+20,0.000000000000000e+00
511,350880,Br88,1.000000000000000e+20,0.000000000000000e+00
512,360720,Kr72,1.000000000000000e+20,0.000000000000000e+00
513,360730,Kr73,1.000000000000000e+20,0.000000000000000e+00
514,360740,Kr74,1.000000000000000e+20,1.902152736488799e-321
515,360750,Kr75,1.000000000000000e+20,7.905050333459945e-322
516,360760,Kr76,1.000000000000000e+20,1.406357860887108e-319
517,360770,Kr77,1.000000000000000e+20,1.029138740287317e-320
518,360780,Kr78,1.000000000000000e+20,3.999999999999206e+20
519,360790,Kr79,1.000000000000000e+20,0.000000000000000e+00
520,360791,Kr79m,1.000000000000000e+20,1.976262583364986e-323
521,360800,Kr80,1.000000000000000e+20,4.833999999999980e+20
522,360810,Kr81,1.000000000000000e+20,2.746946058805604e-10
523,360811,Kr81m,1.000000000000000e+20,2.470328229206233e-323
524,360820,Kr82,1.000000000000000e+20,8.000000000000560e+20
525,360830,Kr83,1.000000000000000e+20,1.200280236530479e+21
526,360831,Kr83m,1.000000000000000e+20,3.726022752513551e-295
527,360840,Kr84,1.000000000000000e+20,7.933199999999991e+20
528,360850,Kr85,1.000000000000000e+20,2.372424332214632e-182
529,360851,Kr85m,1.000000000000000e+20,0.000000000000000e+00
530,360860,Kr86,1.000000000000000e+20,2.025203999999996e+20
531,360870,Kr87,1.000000000000000e+20,0.000000000000000e+00
532,360880,Kr88,1.000000000000000e+20,0.000000000000000e+00
533,360890,Kr89,1.000000000000000e+20,5.928787750094959e-322
534,360900,Kr90,1.000000000000000e+20,9.881312916824931e-323
535,370770,Rb77,1.000000000000000e+20,0.000000000000000e+00
536,370780,Rb78,1.000000000000000e+20,0.000000000000000e+00
537,370781,Rb78m,1.000000000000000e+20,2.173888841701485e-322
538,370790,Rb79,1.000000000000000e+20,0.000000000000000e+00
539,370800,Rb80,1.000000000000000e+20,1.185757550018992e-322
540,370810,Rb81,1.000000000000000e+20,0.000000000000000e+00
541,370811,Rb81m,1.000000000000000e+20,0.000000000000000e+00
542,370820,Rb82,1.000000000000000e+20,0.000000000000000e+00
543,370821,Rb82m,1.000000000000000e+20,0.000000000000000e+00
544,370830,Rb83,1.000000000000000e+20,5.611349543578411e-292
545,370840,Rb84,1.000000000000000e+20,0.000000000000000e+00
546,370841,Rb84m,1.000000000000000e+20,0.000000000000000e+00
547,370850,Rb85,1.000000000000000e+20,1.100000042000001e+21
548,370860,Rb86,1.000000000000000e+20,0.000000000000000e+00
549,370861,Rb86m,1.000000000000000e+20,0.000000000000000e+00
550,370870,Rb87,1.000000000000000e+20,3.043509858404082e+20
551,370880,Rb88,1.000000000000000e+20,1.146232298351692e-321
552,370890,Rb89,1.000000000000000e+20,0.000000000000000e+00
553,370900,Rb90,1.000000000000000e+20,1.581010066691989e-322
554,370901,Rb90m,1.000000000000000e+20,0.000000000000000e+00
555,370910,Rb91,1.000000000000000e+20,1.729229760444363e-322
556,370920,Rb92,1.000000000000000e+20,1.482196937523740e-323
557,370930,Rb93,1.000000000000000e+20,0.000000000000000e+00
558,370940,Rb94,1.000000000000000e+20,0.000000000000000e+00
559,380780,Sr78,1.000000000000000e+20,0.000000000000000e+00
560,380790,Sr79,1.000000000000000e+20,0.000000000000000e+00
561,380800,Sr80,1.000000000000000e+20,0.000000000000000e+00
562,380810,Sr81,1.000000000000000e+20,3.507866085472850e-322
563,380820,Sr82,1.000000000000000e+20,0.000000000000000e+00
564,380830,Sr83,1.000000000000000e+20,0.000000000000000e+00
565,380831,Sr83m,1.000000000000000e+20,0.000000000000000e+00
566,380840,Sr84,1.000000000000000e+20,4.064000000000014e+20
567,380850,Sr85,1.000000000000000e+20,6.388448275791011e-301
568,380851,Sr85m,1.000000000000000e+20,1.388818530459744e-320
569,380860,Sr86,1.000000000000000e+20,7.999899999999998e+20
570,380870,Sr87,1.000000000000000e+20,7.998389971707947e+20
571,380871,Sr87m,1.000000000000000e+20,0.000000000000000e+00
572,380880,Sr88,1.000000000000000e+20,8.932999999999988e+20
573,380890,Sr89,1.000000000000000e+20,0.000000000000000e+00
574,380900,Sr90,1.000000000000000e+20,5.618713222913900e-157
575,380910,Sr91,1.000000000000000e+20,0.000000000000000e+00
576,380920,Sr92,1.000000000000000e+20,0.000000000000000e+00
577,380930,Sr93,1.000000000000000e+20,0.000000000000000e+00
578,380940,Sr94,1.000000000000000e+20,0.000000000000000e+00
579,380950,Sr95,1.000000000000000e+20,0.000000000000000e+00
580,380960,Sr96,1.000000000000000e+20,0.000000000000000e+00
581,390810,Y81,1.000000000000000e+20,0.000000000000000e+00
582,390820,Y82,1.000000000000000e+20,0.000000000000000e+00
583,390830,Y83,1.000000000000000e+20,3.458459520888726e-322
584,390831,Y83m,1.000000000000000e+20,2.470328229206233e-323
585,390840,Y84,1.000000000000000e+20,1.482196937523740e-323
586,390841,Y84m,1.000000000000000e+20,5.207451907166739e-321
587,390850,Y85,1.000000000000000e+20,0.000000000000000e+00
588,390851,Y85m,1.000000000000000e+20,0.000000000000000e+00
589,390860,Y86,1.000000000000000e+20,0.000000000000000e+00
590,390861,Y86m,1.000000000000000e+20,8.838834404099901e-321
591,390870,Y87,1.000000000000000e+20,0.000000000000000e+00
592,390871,Y87m,1.000000000000000e+20,0.000000000000000e+00
593,390880,Y88,1.000000000000000e+20,0.000000000000000e+00
594,390890,Y89,1.000000000000000e+20,9.995000972100005e+20
595,390891,Y89m,1.000000000000000e+20,0.000000000000000e+00
596,390900,Y90,1.000000000000000e+20,1.425256686339439e-160
597,390901,Y90m,1.000000000000000e+20,1.955511826239654e-320
598,390910,Y91,1.000000000000000e+20,0.000000000000000e+00
599,390911,Y91m,1.000000000000000e+20,1.452552998773265e-321
600,390920,Y92,1.000000000000000e+20,0.000000000000000e+00
601,390930,Y93,1.000000000000000e+20,0.000000000000000e+00
602,390931,Y93m,1.000000000000000e+20,0.000000000000000e+00
603,390940,Y94,1.000000000000000e+20,0.000000000000000e+00
604,390950,Y95,1.000000000000000e+20,0.000000000000000e+00
605,390960,Y96,1.000000000000000e+20,0.000000000000000e+00
606,390961,Y96m,1.000000000000000e+20,0.000000000000000e+00
607,390970,Y97,1.000000000000000e+20,9.881312916824931e-324
608,390971,Y97m,1.000000000000000e+20,0.000000000000000e+00
609,390972,Y97n,1.000000000000000e+20,0.000000000000000e+00
610,390980,Y98,1.000000000000000e+20,0.000000000000000e+00
611,390981,Y98m,1.000000000000000e+20,0.000000000000000e+00
612,400820,Zr82,1.000000000000000e+20,0.000000000000000e+00
613,400830,Zr83,1.000000000000000e+20,1.482196937523740e-323
614,400840,Zr84,1.000000000000000e+20,3.912999915062673e-321
615,400850,Zr85,1.000000000000000e+20,0.000000000000000e+00
616,400851,Zr85m,1.000000000000000e+20,2.470328229206233e-323
617,400860,Zr86,1.000000000000000e+20,1.836096159639825e-319
618,400870,Zr87,1.000000000000000e+20,0.000000000000000e+00
619,400871,Zr87m,1.000000000000000e+20,0.000000000000000e+00
620,400880,Zr88,1.000000000000000e+20,2.976176547095515e-294
621,400890,Zr89,1.000000000000000e+20,0.000000000000000e+00
622,400891,Zr89m,1.000000000000000e+20,0.000000000000000e+00
623,400900,Zr90,1.000000000000000e+20,1.400000000000001e+21
624,400901,Zr90m,1.000000000000000e+20,0.000000000000000e+00
625,400910,Zr91,1.000000000000000e+20,1.100000013650004e+21
626,400920,Zr92,1.000000000000000e+20,5.480104424397573e+20
627,400930,Zr93,1.000000000000000e+20,3.101753543006242e+14
628,400940,Zr94,1.000000000000000e+20,3.898999985726773e+20
629,400950,Zr95,1.000000000000000e+20,1.600058893588203e-301
630,400960,Zr96,1.000000000000000e+20,4.001549638397751e+20
631,400970,Zr97,1.000000000000000e+20,0.000000000000000e+00
632,400980,Zr98,1.000000000000000e+20,8.893181625142438e-323
633,400990,Zr99,1.000000000000000e+20,0.000000000000000e+00
634,410860,Nb86,1.000000000000000e+20,0.000000000000000e+00
635,410861,Nb86m,1.000000000000000e+20,1.383383808355490e-322
636,410870,Nb87,1.000000000000000e+20,0.000000000000000e+00
637,410871,Nb87m,1.000000000000000e+20,0.000000000000000e+00
638,410880,Nb88,1.000000000000000e+20,0.000000000000000e+00
639,410881,Nb88m,1.000000000000000e+20,1.501959563357389e-321
640,410890,Nb89,1.000000000000000e+20,5.543416546338786e-321
641,410891,Nb89m,1.000000000000000e+20,7.480153878036473e-321
642,410900,Nb90,1.000000000000000e+20,5.233637386396325e-320
643,410901,Nb90m,1.000000000000000e+20,0.000000000000000e+00
644,410902,Nb90n,1.000000000000000e+20,0.000000000000000e+00
645,410910,Nb91,1.000000000000000e+20,0.000000000000000e+00
646,410911,Nb91m,1.000000000000000e+20,0.000000000000000e+00
647,410920,Nb92,1.000000000000000e+20,5.338955756028214e+19
648,410921,Nb92m,1.000000000000000e+20,3.531087170827389e-319
649,410930,Nb93,1.000000000000000e+20,1.308699689821475e+21
650,410931,Nb93m,1.000000000000000e+20,3.169986961556885e+09
651,410940,Nb94,1.000000000000000e+20,2.208548870680440e-30
652,410941,Nb94m,1.000000000000000e+20,0.000000000000000e+00
653,410950,Nb95,1.000000000000000e+20,1.927883885340487e-301
654,410951,Nb95m,1.000000000000000e+20,1.032287009383162e-304
655,410960,Nb96,1.000000000000000e+20,0.000000000000000e+00
656,410970,Nb97,1.000000000000000e+20,7.623432915330434e-321
657,410971,Nb97m,1.000000000000000e+20,0.000000000000000e+00
658,410980,Nb98,1.000000000000000e+20,0.000000000000000e+00
659,410981,Nb98m,1.000000000000000e+20,7.830940486583758e-321
660,410990,Nb99,1.000000000000000e+20,0.000000000000000e+00
661,410991,Nb99m,1.000000000000000e+20,0.000000000000000e+00
662,411000,Nb100,1.000000000000000e+20,0.000000000000000e+00
663,411001,Nb100m,1.000000000000000e+20,0.000000000000000e+00
664,411010,Nb101,1.000000000000000e+20,1.976262583364986e-323
665,411020,Nb102,1.000000000000000e+20,0.000000000000000e+00
666,411021,Nb102m,1.000000000000000e+20,0.000000000000000e+00
667,411030,Nb103,1.000000000000000e+20,0.000000000000000e+00
668,411040,Nb104,1.000000000000000e+20,0.000000000000000e+00
669,411041,Nb104m,1.000000000000000e+20,0.000000000000000e+00
670,420880,Mo88,1.000000000000000e+20,0.000000000000000e+00
671,420890,Mo89,1.000000000000000e+20,0.000000000000000e+00
672,420900,Mo90,1.000000000000000e+20,5.820093308009884e-321
673,420910,Mo91,1.000000000000000e+20,0.000000000000000e+00
674,420911,Mo91m,1.000000000000000e+20,0.000000000000000e+00
675,420920,Mo92,1.000000000000000e+20,2.999999999999655e+20
676,420930,Mo93,1.000000000000000e+20,0.000000000000000e+00
677,420931,Mo93m,1.000000000000000e+20,0.000000000000000e+00
678,420940,Mo94,1.000000000000000e+20,6.000000014273226e+20
679,420950,Mo95,1.000000000000000e+20,1.099999760000001e+21
680,420960,Mo96,1.000000000000000e+20,4.000000001313558e+20
681,420970,Mo97,1.000000000000000e+20,1.303425782032679e+21
682,420980,Mo98,1.000000000000000e+20,5.962898690278494e+20
683,420990,Mo99,1.000000000000000e+20,0.000000000000000e+00
684,421000,Mo100,1.000000000000000e+20,2.999999999993367e+20
685,421010,Mo101,1.000000000000000e+20,0.000000000000000e+00
686,421020,Mo102,1.000000000000000e+20,2.208473436910372e-321
687,421030,Mo103,1.000000000000000e+20,0.000000000000000e+00
688,421040,Mo104,1.000000000000000e+20,0.000000000000000e+00
689,421050,Mo105,1.000000000000000e+20,5.434722104253712e-323
690,430900,Tc90,1.000000000000000e+20,0.000000000000000e+00
691,430901,Tc90m,1.000000000000000e+20,0.000000000000000e+00
692,430910,Tc91,1.000000000000000e+20,6.126414008431457e-322
693,430911,Tc91m,1.000000000000000e+20,1.383383808355490e-322
694,430920,Tc92,1.000000000000000e+20,1.333977243771366e-322
695,430930,Tc93,1.000000000000000e+20,3.179312430988422e-320
696,430931,Tc93m,1.000000000000000e+20,4.609632475698830e-321
697,430940,Tc94,1.000000000000000e+20,2.972298925380939e-320
698,430941,Tc94m,1.000000000000000e+20,0.000000000000000e+00
699,430950,Tc95,1.000000000000000e+20,0.000000000000000e+00
700,430951,Tc95m,1.000000000000000e+20,0.000000000000000e+00
701,430960,Tc96,1.000000000000000e+20,2.499898058109831e-318
702,430961,Tc96m,1.000000000000000e+20,1.061253007266998e-320
703,430970,Tc97,1.000000000000000e+20,1.292044383317144e+17
704,430971,Tc97m,1.000000000000000e+20,9.553175038770879e-291
705,430980,Tc98,1.000000000000000e+20,6.050740881222374e+17
706,430990,Tc99,1.000000000000000e+20,4.760904302240262e-10
707,430991,Tc99m,1.000000000000000e+20,0.000000000000000e+00
708,431000,Tc100,1.000000000000000e+20,0.000000000000000e+00
709,431010,Tc101,1.000000000000000e+20,0.000000000000000e+00
710,431020,Tc102,1.000000000000000e+20,1.482196937523740e-323
711,431021,Tc102m,1.000000000000000e+20,7.707424075123446e-322
712,431030,Tc103,1.000000000000000e+20,0.000000000000000e+00
713,431040,Tc104,1.000000000000000e+20,3.399171643387776e-321
714,431050,Tc105,1.000000000000000e+20,5.533535233421961e-322
715,431060,Tc106,1.000000000000000e+20,9.881312916824931e-323
716,431070,Tc107,1.000000000000000e+20,6.422853395936205e-323
717,431080,Tc108,1.000000000000000e+20,0.000000000000000e+00
718,431090,Tc109,1.000000000000000e+20,0.000000000000000e+00
719,440920,Ru92,1.000000000000000e+20,2.667954487542731e-322
720,440930,Ru93,1.000000000000000e+20,0.000000000000000e+00
721,440931,Ru93m,1.000000000000000e+20,1.976262583364986e-323
722,440940,Ru94,1.000000000000000e+20,5.123460747373727e-321
723,440950,Ru95,1.000000000000000e+20,1.630416631276114e-320
724,440960,Ru96,1.000000000000000e+20,3.999999998688688e+20
725,440970,Ru97,1.000000000000000e+20,2.140707392926787e-318
726,440980,Ru98,1.000000000000000e+20,4.993950568840310e+20
727,440990,Ru99,1.000000000000000e+20,1.000000019999996e+21
728,441000,Ru100,1.000000000000000e+20,6.999982000006689e+20
729,441010,Ru101,1.000000000000000e+20,8.999999970000005e+20
730,441020,Ru102,1.000000000000000e+20,7.800100000000001e+20
731,441030,Ru103,1.000000000000000e+20,0.000000000000000e+00
732,441040,Ru104,1.000000000000000e+20,5.007894149999987e+20
733,441050,Ru105,1.000000000000000e+20,2.017270031969810e-320
734,441060,Ru106,1.000000000000000e+20,0.000000000000000e+00
735,441070,Ru107,1.000000000000000e+20,0.000000000000000e+00
736,441080,Ru108,1.000000000000000e+20,0.000000000000000e+00
737,441090,Ru109,1.000000000000000e+20,3.458459520888726e-323
738,441100,Ru110,1.000000000000000e+20,0.000000000000000e+00
739,441110,Ru111,1.000000000000000e+20,4.940656458412465e-324
740,450950,Rh95,1.000000000000000e+20,0.000000000000000e+00
741,450951,Rh95m,1.000000000000000e+20,2.075075712533235e-322
742,450960,Rh96,1.000000000000000e+20,0.000000000000000e+00
743,450961,Rh96m,1.000000000000000e+20,2.865580745879230e-322
744,450970,Rh97,1.000000000000000e+20,5.069113526331190e-321
745,450971,Rh97m,1.000000000000000e+20,1.063723335496204e-320
746,450980,Rh98,1.000000000000000e+20,0.000000000000000e+00
747,450981,Rh98m,1.000000000000000e+20,4.891249893828341e-322
748,450990,Rh99,1.000000000000000e+20,0.000000000000000e+00
749,450991,Rh99m,1.000000000000000e+20,0.000000000000000e+00
750,451000,Rh100,1.000000000000000e+20,4.818819870148014e-319
751,451001,Rh100m,1.000000000000000e+20,3.112613568799853e-322
752,451010,Rh101,1.000000000000000e+20,0.000000000000000e+00
753,451011,Rh101m,1.000000000000000e+20,1.795246812041670e-318
754,451020,Rh102,1.000000000000000e+20,1.753138096214737e-220
755,451021,Rh102m,1.000000000000000e+20,0.000000000000000e+00
756,451030,Rh103,1.000000000000000e+20,1.000100120029998e+21
757,451031,Rh103m,1.000000000000000e+20,0.000000000000000e+00
758,451040,Rh104,1.000000000000000e+20,4.199557989650596e-322
759,451041,Rh104m,1.000000000000000e+20,8.547335673053565e-322
760,451050,Rh105,1.000000000000000e+20,1.226216585756931e-318
761,451051,Rh105m,1.000000000000000e+20,1.482196937523740e-322
762,451060,Rh106,1.000000000000000e+20,0.000000000000000e+00
763,451061,Rh106m,1.000000000000000e+20,1.770731274695028e-320
764,451070,Rh107,1.000000000000000e+20,8.201489720964693e-322
765,451080,Rh108,1.000000000000000e+20,1.976262583364986e-323
766,451081,Rh108m,1.000000000000000e+20,0.000000000000000e+00
767,451090,Rh109,1.000000000000000e+20,5.928787750094959e-323
768,451100,Rh110,1.000000000000000e+20,9.387247270983684e-323
769,451101,Rh110m,1.000000000000000e+20,0.000000000000000e+00
770,451110,Rh111,1.000000000000000e+20,0.000000000000000e+00
771,451120,Rh112,1.000000000000000e+20,0.000000000000000e+00
772,451121,Rh112m,1.000000000000000e+20,1.976262583364986e-323
773,451130,Rh113,1.000000000000000e+20,0.000000000000000e+00
774,451140,Rh114,1.000000000000000e+20,0.000000000000000e+00
775,451141,Rh114m,1.000000000000000e+20,0.000000000000000e+00
776,460960,Pd96,1.000000000000000e+20,3.310239827136352e-322
777,460970,Pd97,1.000000000000000e+20,4.940656458412465e-323
778,460980,Pd98,1.000000000000000e+20,1.472315624606915e-321
779,460990,Pd99,1.000000000000000e+20,0.000000000000000e+00
780,461000,Pd100,1.000000000000000e+20,5.059429839672701e-319
781,461010,Pd101,1.000000000000000e+20,3.103720387174711e-320
782,461020,Pd102,1.000000000000000e+20,4.200000200000000e+20
783,461030,Pd103,1.000000000000000e+20,0.000000000000000e+00
784,461040,Pd104,1.000000000000000e+20,5.991005850000013e+20
785,461050,Pd105,1.000000000000000e+20,8.999999999999965e+20
786,461060,Pd106,1.000000000000000e+20,6.995000000009977e+20
787,461070,Pd107,1.000000000000000e+20,1.703858334840651e+19
788,461071,Pd107m,1.000000000000000e+20,4.940656458412465e-323
789,461080,Pd108,1.000000000000000e+20,5.945323000270831e+20
790,461090,Pd109,1.000000000000000e+20,0.000000000000000e+00
791,461091,Pd109m,1.000000000000000e+20,0.000000000000000e+00
792,461100,Pd110,1.000000000000000e+20,4.003040799853478e+20
793,461110,Pd111,1.000000000000000e+20,0.000000000000000e+00
794,461111,Pd111m,1.000000000000000e+20,0.000000000000000e+00
795,461120,Pd112,1.000000000000000e+20,0.000000000000000e+00
796,461130,Pd113,1.000000000000000e+20,8.893181625142438e-323
797,461131,Pd113m,1.000000000000000e+20,0.000000000000000e+00
798,461140,Pd114,1.000000000000000e+20,4.298371118818845e-322
799,461150,Pd115,1.000000000000000e+20,0.000000000000000e+00
800,461151,Pd115m,1.000000000000000e+20,1.976262583364986e-323
801,461160,Pd116,1.000000000000000e+20,0.000000000000000e+00
802,461170,Pd117,1.000000000000000e+20,0.000000000000000e+00
803,461180,Pd118,1.000000000000000e+20,4.940656458412465e-324
804,471000,Ag100,1.000000000000000e+20,1.630416631276114e-322
805,471001,Ag100m,1.000000000000000e+20,1.185757550018992e-322
806,471010,Ag101,1.000000000000000e+20,2.766767616710981e-322
807,471011,Ag101m,1.000000000000000e+20,0.000000000000000e+00
808,471020,Ag102,1.000000000000000e+20,0.000000000000000e+00
809,471021,Ag102m,1.000000000000000e+20,0.000000000000000e+00
810,471030,Ag103,1.000000000000000e+20,0.000000000000000e+00
811,471031,Ag103m,1.000000000000000e+20,4.940656458412465e-324
812,471040,Ag104,1.000000000000000e+20,3.117554225258266e-321
813,471041,Ag104m,1.000000000000000e+20,0.000000000000000e+00
814,471050,Ag105,1.000000000000000e+20,0.000000000000000e+00
815,471051,Ag105m,1.000000000000000e+20,1.235164114603116e-321
816,471060,Ag106,1.000000000000000e+20,0.000000000000000e+00
817,471061,Ag106m,1.000000000000000e+20,0.000000000000000e+00
818,471070,Ag107,1.000000000000000e+20,1.082961416651591e+21
819,471071,Ag107m,1.000000000000000e+20,0.000000000000000e+00
820,471080,Ag108,1.000000000000000e+20,1.440688535122133e-93
821,471081,Ag108m,1.000000000000000e+20,1.516943353144185e-84
822,471090,Ag109,1.000000000000000e+20,1.199919795531120e+21
823,471091,Ag109m,1.000000000000000e+20,0.000000000000000e+00
824,471100,Ag110,1.000000000000000e+20,0.000000000000000e+00
825,471101,Ag110m,1.000000000000000e+20,0.000000000000000e+00
826,471110,Ag111,1.000000000000000e+20,1.442320899247893e-318
827,471111,Ag111m,1.000000000000000e+20,0.000000000000000e+00
828,471120,Ag112,1.000000000000000e+20,0.000000000000000e+00
829,471130,Ag113,1.000000000000000e+20,0.000000000000000e+00
830,471131,Ag113m,1.000000000000000e+20,0.000000000000000e+00
831,471140,Ag114,1.000000000000000e+20,1.482196937523740e-323
832,471141,Ag114m,1.000000000000000e+20,0.000000000000000e+00
833,471150,Ag115,1.000000000000000e+20,4.446590812571219e-322
834,471151,Ag115m,1.000000000000000e+20,0.000000000000000e+00
835,471160,Ag116,1.000000000000000e+20,2.223295406285609e-322
836,471161,Ag116m,1.000000000000000e+20,0.000000000000000e+00
837,471170,Ag117,1.000000000000000e+20,0.000000000000000e+00
838,471171,Ag117m,1.000000000000000e+20,0.000000000000000e+00
839,471180,Ag118,1.000000000000000e+20,0.000000000000000e+00
840,471181,Ag118m,1.000000000000000e+20,0.000000000000000e+00
841,471190,Ag119,1.000000000000000e+20,0.000000000000000e+00
842,471191,Ag119m,1.000000000000000e+20,0.000000000000000e+00
843,471200,Ag120,1.000000000000000e+20,0.000000000000000e+00
844,471210,Ag121,1.000000000000000e+20,0.000000000000000e+00
845,471220,Ag122,1.000000000000000e+20,0.000000000000000e+00
846,471221,Ag122m,1.000000000000000e+20,0.000000000000000e+00
847,481020,Cd102,1.000000000000000e+20,7.065138735529826e-322
848,481030,Cd103,1.000000000000000e+20,1.289511335645653e-321
849,481040,Cd104,1.000000000000000e+20,6.650123593023178e-321
850,481050,Cd105,1.000000000000000e+20,1.120046819122106e-320
851,481060,Cd106,1.000000000000000e+20,3.004999999990013e+20
852,481070,Cd107,1.000000000000000e+20,0.000000000000000e+00
853,481080,Cd108,1.000000000000000e+20,5.055476999729164e+20
854,481090,Cd109,1.000000000000000e+20,0.000000000000000e+00
855,481100,Cd110,1.000000000000000e+20,5.996959200146517e+20
856,481110,Cd111,1.000000000000000e+20,1.099999872890000e+21
857,481111,Cd111m,1.000000000000000e+20,0.000000000000000e+00
858,481120,Cd112,1.000000000000000e+20,6.119999999999999e+20
859,481130,Cd113,1.000000000000000e+20,5.938792515777688e+20
860,481131,Cd113m,1.000000000000000e+20,1.082473943971994e-173
861,481140,Cd114,1.000000000000000e+20,6.044824999778729e+20
862,481150,Cd115,1.000000000000000e+20,3.402975948860754e-319
863,481151,Cd115m,1.000000000000000e+20,0.000000000000000e+00
864,481160,Cd116,1.000000000000000e+20,3.999999999997425e+20
865,481170,Cd117,1.000000000000000e+20,0.000000000000000e+00
866,481171,Cd117m,1.000000000000000e+20,0.000000000000000e+00
867,481180,Cd118,1.000000000000000e+20,0.000000000000000e+00
868,481190,Cd119,1.000000000000000e+20,0.000000000000000e+00
869,481191,Cd119m,1.000000000000000e+20,0.000000000000000e+00
870,481200,Cd120,1.000000000000000e+20,5.434722104253712e-323
871,481210,Cd121,1.000000000000000e+20,0.000000000000000e+00
872,481211,Cd121m,1.000000000000000e+20,0.000000000000000e+00
873,481220,Cd122,1.000000000000000e+20,0.000000000000000e+00
874,481230,Cd123,1.000000000000000e+20,0.000000000000000e+00
875,481231,Cd123m,1.000000000000000e+20,0.000000000000000e+00
876,481240,Cd124,1.000000000000000e+20,0.000000000000000e+00
877,481250,Cd125,1.000000000000000e+20,0.000000000000000e+00
878,491060,In106,1.000000000000000e+20,5.434722104253712e-323
