entries=2233,dt=1.000000000000000e-02
i,zai,name,n_0,n_dt
32,60140,C14,1.000000000000000e+20,1.897901706686126e+20
33,60150,C15,1.000000000000000e+20,1.027398453975821e+20
34,60160,C16,1.000000000000000e+20,9.907638392617093e+19
35,60170,C17,1.000000000000000e+20,9.647229098482832e+19
36,70110,N11,1.000000000000000e+20,0.000000000000000e+00
37,70120,N12,1.000000000000000e+20,5.325217274638606e+19
38,70130,N13,1.000000000000000e+20,1.001648965138801e+20
39,70140,N14,1.000000000000000e+20,1.000196332651110e+20
40,70150,N15,1.000000000000000e+20,1.012029494937505e+20
41,70160,N16,1.000000000000000e+20,1.009235977598457e+20
42,70170,N17,1.000000000000000e+20,1.023576447267125e+20
43,70180,N18,1.000000000000000e+20,9.890579683909357e+19
44,70190,N19,1.000000000000000e+20,9.747469449221058e+19
45,70200,N20,1.000000000000000e+20,9.480775201362790e+19
46,80140,O14,1.000000000000000e+20,1.999803667348954e+20
47,80150,O15,1.000000000000000e+20,1.999886799352584e+20
48,80160,O16,1.000000000000000e+20,1.061616802293518e+20
49,80170,O17,1.000000000000000e+20,1.000191616451580e+20
50,80180,O18,1.000000000000000e+20,1.024731254686702e+20
51,80190,O19,1.000000000000000e+20,1.040797825989948e+20
52,80200,O20,1.000000000000000e+20,1.021807958213551e+20
53,80210,O21,1.000000000000000e+20,9.979753063298576e+19
54,80220,O22,1.000000000000000e+20,9.969240862302233e+19
55,90150,F15,1.000000000000000e+20,0.000000000000000e+00
56,90160,F16,1.000000000000000e+20,0.000000000000000e+00
57,90170,F17,1.000000000000000e+20,1.000692012549206e+20
58,90180,F18,1.000000000000000e+20,1.004135980858713e+20
59,90190,F19,1.000000000000000e+20,1.000665318030374e+20
60,90200,F20,1.000000000000000e+20,9.998903232510696e+19
61,90210,F21,1.000000000000000e+20,1.001033511518052e+20
62,90220,F22,1.000000000000000e+20,1.000759943102720e+20
63,90230,F23,1.000000000000000e+20,9.968965424110110e+19
64,90240,F24,1.000000000000000e+20,9.828205991738742e+19
65,100170,Ne17,1.000000000000000e+20,9.384975740991745e+19
66,100180,Ne18,1.000000000000000e+20,9.958629641361844e+19
67,100190,Ne19,1.000000000000000e+20,9.995975565073610e+19
68,100200,Ne20,1.000000000000000e+20,1.032232480520345e+20
69,100210,Ne21,1.000000000000000e+20,1.001982111905463e+20
70,100220,Ne22,1.000000000000000e+20,1.001639269722223e+20
71,100230,Ne23,1.000000000000000e+20,1.002916855793655e+20
72,100240,Ne24,1.000000000000000e+20,1.017144928123238e+20
73,100250,Ne25,1.000000000000000e+20,9.885519607678273e+19
74,100260,Ne26,1.000000000000000e+20,9.654267390486982e+19
75,100270,Ne27,1.000000000000000e+20,8.052452613667997e+19
76,110200,Na20,1.000000000000000e+20,9.845787285059561e+19
77,110210,Na21,1.000000000000000e+20,1.038734428865446e+20
78,110220,Na22,1.000000000000000e+20,1.002966668514359e+20
79,110230,Na23,1.000000000000000e+20,1.000803031317912e+20
80,110240,Na24,1.000000000000000e+20,1.289044419836751e+20
81,110241,Na24m,1.000000000000000e+20,7.095375924363874e+19
82,110250,Na25,1.000000000000000e+20,1.011331079175124e+20
83,110260,Na26,1.000000000000000e+20,1.031946670739262e+20
84,110270,Na27,1.000000000000000e+20,1.165835452223831e+20
85,110280,Na28,1.000000000000000e+20,7.967126233456057e+19
86,110290,Na29,1.000000000000000e+20,8.569499970651211e+19
87,110300,Na30,1.000000000000000e+20,8.665701803323304e+19
88,120210,Mg21,1.000000000000000e+20,9.447685182610090e+19
89,120220,Mg22,1.000000000000000e+20,9.982044990450713e+19
90,120230,Mg23,1.000000000000000e+20,1.012851998382813e+20
91,120240,Mg24,1.000000000000000e+20,1.008539753911446e+20
92,120250,Mg25,1.000000000000000e+20,1.001096515976098e+20
93,120260,Mg26,1.000000000000000e+20,1.007615284139004e+20
94,120270,Mg27,1.000000000000000e+20,1.025011828288175e+20
95,120280,Mg28,1.000000000000000e+20,1.241898352637359e+20
96,120290,Mg29,1.000000000000000e+20,1.140312881180039e+20
97,120300,Mg30,1.000000000000000e+20,1.070395194619882e+20
98,120310,Mg31,1.000000000000000e+20,9.703127546312190e+19
99,130230,Al23,1.000000000000000e+20,9.853604044506592e+19
100,130240,Al24,1.000000000000000e+20,1.044835186382020e+20
101,130241,Al24m,1.000000000000000e+20,9.480775201362790e+19
102,130250,Al25,1.000000000000000e+20,1.030035968125499e+20
103,130260,Al26,1.000000000000000e+20,1.000001245099368e+20
104,130261,Al26m,1.000000000000000e+20,1.002003138304865e+20
105,130270,Al27,1.000000000000000e+20,1.001673206068964e+20
106,130280,Al28,1.000000000000000e+20,9.999485545560660e+19
107,130290,Al29,1.000000000000000e+20,1.005711323907358e+20
108,130300,Al30,1.000000000000000e+20,1.021353065892869e+20
109,130310,Al31,1.000000000000000e+20,1.016991125006959e+20
110,130320,Al32,1.000000000000000e+20,8.105481840132907e+19
111,130330,Al33,1.000000000000000e+20,8.468579734662324e+19
112,130340,Al34,1.000000000000000e+20,8.841604801658266e+19
113,140250,Si25,1.000000000000000e+20,9.689844759554544e+19
114,140260,Si26,1.000000000000000e+20,9.969020905676423e+19
115,140270,Si27,1.000000000000000e+20,9.983391572795656e+19
116,140280,Si28,1.000000000000000e+20,1.025369167473656e+20
117,140290,Si29,1.000000000000000e+20,1.001721160290993e+20
118,140300,Si30,1.000000000000000e+20,1.001965475030043e+20
119,140310,Si31,1.000000000000000e+20,1.010854772282746e+20
120,140320,Si32,1.000000000000000e+20,1.202468888240240e+20
121,140330,Si33,1.000000000000000e+20,1.153394914141907e+20
122,140340,Si34,1.000000000000000e+20,1.098731060660650e+20
123,140350,Si35,1.000000000000000e+20,9.911528661117305e+19
124,140360,Si36,1.000000000000000e+20,9.847147534319667e+19
125,150280,P28,1.000000000000000e+20,9.746823816375609e+19
126,150290,P29,1.000000000000000e+20,1.034684630581347e+20
127,150300,P30,1.000000000000000e+20,1.005820442674267e+20
128,150310,P31,1.000000000000000e+20,1.002692084155618e+20
129,150320,P32,1.000000000000000e+20,9.999999943798886e+19
130,150330,P33,1.000000000000000e+20,1.001209976953296e+20
131,150340,P34,1.000000000000000e+20,1.002068962717463e+20
132,150350,P35,1.000000000000000e+20,1.008699952708113e+20
133,150360,P36,1.000000000000000e+20,1.014038769297801e+20
134,150370,P37,1.000000000000000e+20,9.970038602859674e+19
135,150380,P38,1.000000000000000e+20,9.892280134409734e+19
136,150390,P39,1.000000000000000e+20,9.641760006864644e+19
137,150400,P40,1.000000000000000e+20,9.548416082838207e+19
138,160290,S29,1.000000000000000e+20,9.636118687653991e+19
139,160300,S30,1.000000000000000e+20,9.941331757931441e+19
140,160310,S31,1.000000000000000e+20,9.973086547105946e+19
141,160320,S32,1.000000000000000e+20,1.036344799634512e+20
142,160330,S33,1.000000000000000e+20,1.002792621968232e+20
143,160340,S34,1.000000000000000e+20,1.005111942193951e+20
144,160350,S35,1.000000000000000e+20,1.000147180261338e+20
145,160360,S36,1.000000000000000e+20,1.001246477270231e+20
146,160370,S37,1.000000000000000e+20,1.002972954074232e+20
147,160380,S38,1.000000000000000e+20,1.020085541183160e+20
148,160390,S39,1.000000000000000e+20,1.033032027719294e+20
149,160400,S40,1.000000000000000e+20,1.037220922409410e+20
150,160410,S41,1.000000000000000e+20,9.965229075003654e+19
151,170320,Cl32,1.000000000000000e+20,9.770084565487903e+19
152,170330,Cl33,1.000000000000000e+20,1.023128396989802e+20
153,170340,Cl34,1.000000000000000e+20,1.003625403044553e+20
154,170341,Cl34m,1.000000000000000e+20,9.999964011114570e+19
155,170350,Cl35,1.000000000000000e+20,1.003897440614693e+20
156,170360,Cl36,1.000000000000000e+20,1.000000000000000e+20
157,170370,Cl37,1.000000000000000e+20,1.000023187935812e+20
158,170380,Cl38,1.000000000000000e+20,1.009645091774497e+20
159,170381,Cl38m,1.000000000000000e+20,9.903524729240935e+19
160,170390,Cl39,1.000000000000000e+20,1.000610679253576e+20
161,170400,Cl40,1.000000000000000e+20,1.000716839226808e+20
162,170410,Cl41,1.000000000000000e+20,1.003296287727335e+20
163,170420,Cl42,1.000000000000000e+20,9.989811852576662e+19
164,170430,Cl43,1.000000000000000e+20,9.977447385373021e+19
165,170440,Cl44,1.000000000000000e+20,9.876986598598518e+19
166,170450,Cl45,1.000000000000000e+20,9.828205991738742e+19
167,180330,Ar33,1.000000000000000e+20,9.607257336430751e+19
168,180340,Ar34,1.000000000000000e+20,9.918258101268254e+19
169,180350,Ar35,1.000000000000000e+20,9.961025603041272e+19
170,180360,Ar36,1.000000000000000e+20,1.049577485131056e+20
171,180370,Ar37,1.000000000000000e+20,1.005664245388667e+20
172,180380,Ar38,1.000000000000000e+20,1.007550449198389e+20
173,180390,Ar39,1.000000000000000e+20,1.000002078409487e+20
174,180400,Ar40,1.000000000000000e+20,1.000085604188800e+20
175,180410,Ar41,1.000000000000000e+20,1.000179750621687e+20
176,180420,Ar42,1.000000000000000e+20,1.001018814735672e+20
177,180430,Ar43,1.000000000000000e+20,1.003217821082388e+20
178,180440,Ar44,1.000000000000000e+20,1.015430478635209e+20
179,180450,Ar45,1.000000000000000e+20,1.012731590001160e+20
180,180460,Ar46,1.000000000000000e+20,9.991751651499383e+19
181,180470,Ar47,1.000000000000000e+20,9.881203141884861e+19
182,190360,K36,1.000000000000000e+20,9.799365438920068e+19
183,190370,K37,1.000000000000000e+20,1.003655972006808e+20
184,190380,K38,1.000000000000000e+20,9.999874203846022e+19
185,190381,K38m,1.000000000000000e+20,1.008095166835447e+20
186,190390,K39,1.000000000000000e+20,1.008031177687351e+20
187,190400,K40,1.000000000000000e+20,1.000000000000000e+20
188,190410,K41,1.000000000000000e+20,1.000001054150614e+20
189,190420,K42,1.000000000000000e+20,9.999998442166551e+19
190,190430,K43,1.000000000000000e+20,1.000021460860463e+20
191,190440,K44,1.000000000000000e+20,1.000004590212120e+20
192,190450,K45,1.000000000000000e+20,1.000318075848455e+20
193,190460,K46,1.000000000000000e+20,1.000877588712409e+20
194,190470,K47,1.000000000000000e+20,1.011362549790225e+20
195,190480,K48,1.000000000000000e+20,9.989811852576662e+19
196,200370,Ca37,1.000000000000000e+20,9.611657512854456e+19
197,200380,Ca38,1.000000000000000e+20,9.843700904261019e+19
198,200390,Ca39,1.000000000000000e+20,9.919688223134643e+19
199,200400,Ca40,1.000000000000000e+20,1.037391554739985e+20
200,200410,Ca41,1.000000000000000e+20,1.012043789155490e+20
201,200420,Ca42,1.000000000000000e+20,1.010416336351651e+20
202,200430,Ca43,1.000000000000000e+20,1.000000584921508e+20
203,200440,Ca44,1.000000000000000e+20,1.000005705673541e+20
204,200450,Ca45,1.000000000000000e+20,1.000006678286050e+20
205,200460,Ca46,1.000000000000000e+20,1.000066042995772e+20
206,200470,Ca47,1.000000000000000e+20,1.000398321481076e+20
207,200480,Ca48,1.000000000000000e+20,1.001018814742334e+20
208,200490,Ca49,1.000000000000000e+20,9.999867518618314e+19
209,210400,Sc40,1.000000000000000e+20,9.626914412017379e+19
210,210410,Sc41,1.000000000000000e+20,1.070869156623685e+20
211,210420,Sc42,1.000000000000000e+20,1.023927490180727e+20
212,210421,Sc42m,1.000000000000000e+20,9.998882083168333e+19
213,210430,Sc43,1.000000000000000e+20,1.013525021135981e+20
214,210440,Sc44,1.000000000000000e+20,9.999995474669203e+19
215,210441,Sc44m,1.000000000000000e+20,9.999999671431964e+19
216,210450,Sc45,1.000000000000000e+20,1.021102409139916e+20
217,210451,Sc45m,1.000000000000000e+20,9.788982204872150e+19
218,210460,Sc46,1.000000000000000e+20,1.000370597295023e+20
219,210461,Sc46m,1.000000000000000e+20,9.996294017473197e+19
220,210470,Sc47,1.000000000000000e+20,9.999999937413426e+19
221,210480,Sc48,1.000000000000000e+20,9.999999559100331e+19
222,210490,Sc49,1.000000000000000e+20,1.000011228467214e+20
223,210500,Sc50,1.000000000000000e+20,1.019295993151757e+20
224,210501,Sc50m,1.000000000000000e+20,9.803906107590838e+19
225,210510,Sc51,1.000000000000000e+20,9.994411665445360e+19
226,210520,Sc52,1.000000000000000e+20,9.991550557284296e+19
227,220410,Ti41,1.000000000000000e+20,9.170040582791011e+19
228,220420,Ti42,1.000000000000000e+20,9.657681209407929e+19
229,220430,Ti43,1.000000000000000e+20,9.864744806735677e+19
230,220440,Ti44,1.000000000000000e+20,1.060536167557971e+20
231,220450,Ti45,1.000000000000000e+20,1.012776909140798e+20
232,220460,Ti46,1.000000000000000e+20,1.016487581042484e+20
233,220470,Ti47,1.000000000000000e+20,1.000003592296086e+20
234,220480,Ti48,1.000000000000000e+20,1.000000049112227e+20
235,220490,Ti49,1.000000000000000e+20,1.000002019914064e+20
236,220500,Ti50,1.000000000000000e+20,1.000313396089161e+20
237,220510,Ti51,1.000000000000000e+20,1.000538910065465e+20
238,220520,Ti52,1.000000000000000e+20,1.000776962261707e+20
239,220530,Ti53,1.000000000000000e+20,9.997880508496395e+19
240,220540,Ti54,1.000000000000000e+20,9.953896791484573e+19
241,220550,Ti55,1.000000000000000e+20,9.859537221681934e+19
242,230440,V44,1.000000000000000e+20,9.394640898090970e+19
243,230450,V45,1.000000000000000e+20,9.872224617242539e+19
244,230460,V46,1.000000000000000e+20,1.009819697741422e+20
245,230470,V47,1.000000000000000e+20,1.013883833140658e+20
246,230480,V48,1.000000000000000e+20,1.000000086206371e+20
247,230490,V49,1.000000000000000e+20,1.000002781765774e+20
248,230500,V50,1.000000000000000e+20,1.000000000000000e+20
249,230510,V51,1.000000000000000e+20,1.000019926285911e+20
250,230520,V52,1.000000000000000e+20,1.000037133765661e+20
251,230530,V53,1.000000000000000e+20,1.000140632697322e+20
252,230540,V54,1.000000000000000e+20,1.004470823276650e+20
253,230550,V55,1.000000000000000e+20,1.012979522738157e+20
254,230560,V56,1.000000000000000e+20,9.684192799412267e+19
255,230570,V57,1.000000000000000e+20,9.803906107590838e+19
256,230580,V58,1.000000000000000e+20,9.643601780358382e+19
257,240460,Cr46,1.000000000000000e+20,9.736927221737513e+19
258,240470,Cr47,1.000000000000000e+20,9.862327048969209e+19
259,240480,Cr48,1.000000000000000e+20,1.042774685330840e+20
260,240490,Cr49,1.000000000000000e+20,1.017978798269305e+20
261,240500,Cr50,1.000000000000000e+20,1.024720775865342e+20
262,240510,Cr51,1.000000000000000e+20,1.000002497632391e+20
263,240520,Cr52,1.000000000000000e+20,1.000036216478156e+20
264,240530,Cr53,1.000000000000000e+20,1.000071316453038e+20
265,240540,Cr54,1.000000000000000e+20,1.000139497831917e+20
266,240550,Cr55,1.000000000000000e+20,1.001034104209345e+20
267,240560,Cr56,1.000000000000000e+20,1.031639399723760e+20
268,240570,Cr57,1.000000000000000e+20,1.047706428187872e+20
269,240580,Cr58,1.000000000000000e+20,1.006134694956794e+20
270,240590,Cr59,1.000000000000000e+20,9.850445440121525e+19
271,250480,Mn48,1.000000000000000e+20,9.571048596767818e+19
272,250490,Mn49,1.000000000000000e+20,9.820184197218120e+19
273,250500,Mn50,1.000000000000000e+20,1.019079242376946e+20
274,250501,Mn50m,1.000000000000000e+20,9.999339881616903e+19
275,250510,Mn51,1.000000000000000e+20,9.999978782405752e+19
276,250520,Mn52,1.000000000000000e+20,1.000153312455717e+20
277,250521,Mn52m,1.000000000000000e+20,9.999947868584039e+19
278,250530,Mn53,1.000000000000000e+20,1.000013779140451e+20
279,250540,Mn54,1.000000000000000e+20,9.999999997429749e+19
280,250550,Mn55,1.000000000000000e+20,1.000032650964616e+20
281,250560,Mn56,1.000000000000000e+20,1.000019012296002e+20
282,250570,Mn57,1.000000000000000e+20,1.000255206041111e+20
283,250580,Mn58,1.000000000000000e+20,1.000886911427369e+20
284,250581,Mn58m,1.000000000000000e+20,9.974360807042056e+19
285,250590,Mn59,1.000000000000000e+20,1.013435156075953e+20
286,250600,Mn60,1.000000000000000e+20,9.998640980236748e+19
287,250601,Mn60m,1.000000000000000e+20,9.961351572181372e+19
288,250610,Mn61,1.000000000000000e+20,9.897078503319762e+19
289,250620,Mn62,1.000000000000000e+20,9.921542673222808e+19
290,250630,Mn63,1.000000000000000e+20,9.751096520513551e+19
291,250640,Mn64,1.000000000000000e+20,9.249116110490660e+19
292,260490,Fe49,1.000000000000000e+20,1.000000000000000e+20
293,260500,Fe50,1.000000000000000e+20,9.562659935960277e+19
294,260510,Fe51,1.000000000000000e+20,9.999996212311212e+19
295,260520,Fe52,1.000000000000000e+20,1.029246341121507e+20
296,260521,Fe52m,1.000000000000000e+20,1.029093345802400e+20
297,260530,Fe53,1.000000000000000e+20,1.030592977339663e+20
298,260531,Fe53m,1.000000000000000e+20,9.999552240528287e+19
299,260540,Fe54,1.000000000000000e+20,1.036469253317818e+20
300,260550,Fe55,1.000000000000000e+20,1.000000111615757e+20
301,260560,Fe56,1.000000000000000e+20,1.000000746633682e+20
302,260570,Fe57,1.000000000000000e+20,1.000081175321463e+20
303,260580,Fe58,1.000000000000000e+20,1.002670278436629e+20
304,260590,Fe59,1.000000000000000e+20,1.001520298107508e+20
305,260600,Fe60,1.000000000000000e+20,1.004000744758187e+20
306,260610,Fe61,1.000000000000000e+20,1.010272731785773e+20
307,260620,Fe62,1.000000000000000e+20,1.007743404079700e+20
308,260630,Fe63,1.000000000000000e+20,1.023740490835636e+20
309,260640,Fe64,1.000000000000000e+20,1.071496993498247e+20
310,260650,Fe65,1.000000000000000e+20,9.946822880275155e+19
311,270520,Co52,1.000000000000000e+20,9.415068455280132e+19
312,270530,Co53,1.000000000000000e+20,1.112193989286779e+20
313,270540,Co54,1.000000000000000e+20,1.028085061650943e+20
314,270541,Co54m,1.000000000000000e+20,9.999219459314649e+19
315,270550,Co55,1.000000000000000e+20,1.033694214725808e+20
316,270560,Co56,1.000000000000000e+20,1.000000012646322e+20
317,270570,Co57,1.000000000000000e+20,1.000000054337845e+20
318,270580,Co58,1.000000000000000e+20,1.000000215205878e+20
319,270581,Co58m,1.000000000000000e+20,9.999997836619548e+19
320,270590,Co59,1.000000000000000e+20,1.000000001804385e+20
321,270600,Co60,1.000000000000000e+20,1.000011006174470e+20
322,270601,Co60m,1.000000000000000e+20,9.999889661993581e+19
323,270610,Co61,1.000000000000000e+20,1.000018250957173e+20
324,270620,Co62,1.000000000000000e+20,1.000025394322863e+20
325,270621,Co62m,1.000000000000000e+20,9.999916948921362e+19
326,270630,Co63,1.000000000000000e+20,1.000896770823280e+20
327,270640,Co64,1.000000000000000e+20,9.807106646578484e+19
328,270650,Co65,1.000000000000000e+20,9.995427935606148e+19
329,270660,Co66,1.000000000000000e+20,9.706893360653920e+19
330,270670,Co67,1.000000000000000e+20,9.838229324115857e+19
331,270680,Co68,1.000000000000000e+20,9.678922846905854e+19
332,270681,Co68m,1.000000000000000e+20,9.956772004730506e+19
333,270690,Co69,1.000000000000000e+20,9.699263714420061e+19
334,280530,Ni53,1.000000000000000e+20,8.572440301802794e+19
335,280540,Ni54,1.000000000000000e+20,9.355237390997776e+19
336,280550,Ni55,1.000000000000000e+20,9.665929622782699e+19
337,280560,Ni56,1.000000000000000e+20,1.071534872652744e+20
338,280570,Ni57,1.000000000000000e+20,1.037070542519023e+20
339,280580,Ni58,1.000000000000000e+20,1.002245229004175e+20
340,280590,Ni59,1.000000000000000e+20,1.000086644253578e+20
341,280600,Ni60,1.000000000000000e+20,1.000004902185341e+20
342,280610,Ni61,1.000000000000000e+20,1.000001744627795e+20
343,280620,Ni62,1.000000000000000e+20,1.000097087983810e+20
344,280630,Ni63,1.000000000000000e+20,1.000253086287546e+20
345,280640,Ni64,1.000000000000000e+20,1.022880823267819e+20
346,280650,Ni65,1.000000000000000e+20,1.005774152154693e+20
347,280660,Ni66,1.000000000000000e+20,1.029310628019785e+20
348,280670,Ni67,1.000000000000000e+20,1.015844375213265e+20
349,280680,Ni68,1.000000000000000e+20,1.036487851420903e+20
350,280690,Ni69,1.000000000000000e+20,1.029155957671934e+20
351,280691,Ni69m,1.000000000000000e+20,9.980215392312364e+19
352,280700,Ni70,1.000000000000000e+20,9.988454217408664e+19
353,280710,Ni71,1.000000000000000e+20,9.972960561010270e+19
354,290560,Cu56,1.000000000000000e+20,9.281778249630800e+19
355,290570,Cu57,1.000000000000000e+20,9.653055433170367e+19
356,290580,Cu58,1.000000000000000e+20,1.074583312829051e+20
357,290590,Cu59,1.000000000000000e+20,1.037282248540563e+20
358,290600,Cu60,1.000000000000000e+20,1.000043663981321e+20
359,290610,Cu61,1.000000000000000e+20,1.000077213567728e+20
360,290620,Cu62,1.000000000000000e+20,9.999883593267064e+19
361,290630,Cu63,1.000000000000000e+20,1.000003008770745e+20
362,290640,Cu64,1.000000000000000e+20,9.999998484049568e+19
363,290650,Cu65,1.000000000000000e+20,1.000000766585769e+20
364,290660,Cu66,1.000000000000000e+20,9.999773843023246e+19
365,290670,Cu67,1.000000000000000e+20,1.000332661264837e+20
366,290680,Cu68,1.000000000000000e+20,1.000046394881828e+20
367,290681,Cu68m,1.000000000000000e+20,9.999691939331609e+19
368,290690,Cu69,1.000000000000000e+20,1.002554808712992e+20
369,290700,Cu70,1.000000000000000e+20,9.999450552880339e+19
370,290701,Cu70m,1.000000000000000e+20,9.998613888547704e+19
371,290702,Cu70n,1.000000000000000e+20,1.000104300362413e+20
372,290710,Cu71,1.000000000000000e+20,1.002348066241089e+20
373,290720,Cu72,1.000000000000000e+20,9.989503282926620e+19
374,290730,Cu73,1.000000000000000e+20,9.983510106552962e+19
375,290740,Cu74,1.000000000000000e+20,9.956609643092055e+19
376,290750,Cu75,1.000000000000000e+20,9.943530372799603e+19
377,300580,Zn58,1.000000000000000e+20,9.207953176977069e+19
378,300590,Zn59,1.000000000000000e+20,9.626311072058583e+19
379,300600,Zn60,1.000000000000000e+20,9.999514614595115e+19
380,300610,Zn61,1.000000000000000e+20,9.999222087295512e+19
381,300620,Zn62,1.000000000000000e+20,9.999997920725015e+19
382,300630,Zn63,1.000000000000000e+20,1.000210902664015e+20
383,300640,Zn64,1.000000000000000e+20,1.000044036387025e+20
384,300650,Zn65,1.000000000000000e+20,1.000007600792945e+20
385,300660,Zn66,1.000000000000000e+20,1.000022854500742e+20
386,300670,Zn67,1.000000000000000e+20,1.000000055710313e+20
387,300680,Zn68,1.000000000000000e+20,1.000229518564269e+20
388,300690,Zn69,1.000000000000000e+20,1.000038677988147e+20
389,300691,Zn69m,1.000000000000000e+20,9.999998602751310e+19
390,300700,Zn70,1.000000000000000e+20,1.001243856159276e+20
391,300710,Zn71,1.000000000000000e+20,1.000308717513190e+20
392,300711,Zn71m,1.000000000000000e+20,9.999995137857667e+19
393,300720,Zn72,1.000000000000000e+20,1.001049630278960e+20
394,300730,Zn73,1.000000000000000e+20,1.001886961959149e+20
395,300731,Zn73m,1.000000000000000e+20,1.000063976530699e+20
396,300732,Zn73n,1.000000000000000e+20,9.988056324825688e+19
397,300740,Zn74,1.000000000000000e+20,1.004464012495911e+20
398,300750,Zn75,1.000000000000000e+20,1.004768140918001e+20
399,300760,Zn76,1.000000000000000e+20,9.987846914043173e+19
400,310630,Ga63,1.000000000000000e+20,9.997860885674217e+19
401,310640,Ga64,1.000000000000000e+20,1.000064831129015e+20
402,310650,Ga65,1.000000000000000e+20,1.000216693269114e+20
403,310660,Ga66,1.000000000000000e+20,1.000000649062204e+20
404,310670,Ga67,1.000000000000000e+20,1.000006088288740e+20
405,310680,Ga68,1.000000000000000e+20,9.999982926178777e+19
406,310690,Ga69,1.000000000000000e+20,1.000002097699403e+20
407,310700,Ga70,1.000000000000000e+20,9.999945352784074e+19
408,310710,Ga71,1.000000000000000e+20,1.000047654445881e+20
409,310720,Ga72,1.000000000000000e+20,1.160277726269439e+20
410,310721,Ga72m,1.000000000000000e+20,8.397221673433786e+19
411,310730,Ga73,1.000000000000000e+20,1.000892022020929e+20
412,310740,Ga74,1.000000000000000e+20,1.000787796622620e+20
413,310741,Ga74m,1.000000000000000e+20,9.992706375042469e+19
414,310750,Ga75,1.000000000000000e+20,1.000627924295913e+20
415,310760,Ga76,1.000000000000000e+20,1.001002580145524e+20
416,310770,Ga77,1.000000000000000e+20,9.994669519823149e+19
417,310780,Ga78,1.000000000000000e+20,9.986391445286024e+19
418,310790,Ga79,1.000000000000000e+20,9.976921765383574e+19
419,320640,Ge64,1.000000000000000e+20,9.998911916060313e+19
420,320650,Ge65,1.000000000000000e+20,9.997757056093499e+19
421,320660,Ge66,1.000000000000000e+20,9.999991480495528e+19
422,320670,Ge67,1.000000000000000e+20,1.000156967266439e+20
423,320680,Ge68,1.000000000000000e+20,1.000045725231540e+20
424,320690,Ge69,1.000000000000000e+20,1.000007536951159e+20
425,320700,Ge70,1.000000000000000e+20,1.000007638600749e+20
426,320710,Ge71,1.000000000000000e+20,1.288071433139356e+20
427,320711,Ge71m,1.000000000000000e+20,7.119285882686706e+19
428,320720,Ge72,1.000000000000000e+20,1.000000221869762e+20
429,320730,Ge73,1.000000000000000e+20,1.013794703213504e+20
430,320731,Ge73m,1.000000000000000e+20,9.862056941370750e+19
431,320740,Ge74,1.000000000000000e+20,1.000014235741217e+20
432,320750,Ge75,1.000000000000000e+20,1.000195832949766e+20
433,320751,Ge75m,1.000000000000000e+20,9.998559775131890e+19
434,320760,Ge76,1.000000000000000e+20,1.000212728450159e+20
435,320770,Ge77,1.000000000000000e+20,1.000024730257801e+20
436,320771,Ge77m,1.000000000000000e+20,1.000401991964679e+20
437,320780,Ge78,1.000000000000000e+20,1.001361595761583e+20
438,320790,Ge79,1.000000000000000e+20,1.001827339103946e+20
439,320791,Ge79m,1.000000000000000e+20,9.999422830527036e+19
440,320800,Ge80,1.000000000000000e+20,9.997433117722162e+19
441,320810,Ge81,1.000000000000000e+20,9.990974919394873e+19
442,320811,Ge81m,1.000000000000000e+20,9.990883800160798e+19
