entries=2233,dt=8.346980000000000e+07
i,zai,name,n_0,n_dt
439,320791,Ge79m,0.000000000000000e+00,0.000000000000000e+00
440,320800,Ge80,0.000000000000000e+00,0.000000000000000e+00
441,320810,Ge81,0.000000000000000e+00,0.000000000000000e+00
442,320811,Ge81m,0.000000000000000e+00,0.000000000000000e+00
443,330670,As67,0.000000000000000e+00,0.000000000000000e+00
444,330680,As68,0.000000000000000e+00,0.000000000000000e+00
445,330690,As69,0.000000000000000e+00,0.000000000000000e+00
446,330700,As70,0.000000000000000e+00,0.000000000000000e+00
447,330710,As71,0.000000000000000e+00,0.000000000000000e+00
448,330720,As72,0.000000000000000e+00,0.000000000000000e+00
449,330730,As73,0.000000000000000e+00,0.000000000000000e+00
450,330740,As74,0.000000000000000e+00,0.000000000000000e+00
451,330750,As75,0.000000000000000e+00,0.000000000000000e+00
452,330760,As76,0.000000000000000e+00,0.000000000000000e+00
453,330770,As77,0.000000000000000e+00,0.000000000000000e+00
454,330780,As78,0.000000000000000e+00,0.000000000000000e+00
455,330790,As79,0.000000000000000e+00,0.000000000000000e+00
456,330800,As80,0.000000000000000e+00,0.000000000000000e+00
457,330810,As81,0.000000000000000e+00,0.000000000000000e+00
458,330820,As82,0.000000000000000e+00,0.000000000000000e+00
459,330821,As82m,0.000000000000000e+00,0.000000000000000e+00
460,330830,As83,0.000000000000000e+00,0.000000000000000e+00
461,330840,As84,0.000000000000000e+00,0.000000000000000e+00
462,330841,As84m,0.000000000000000e+00,0.000000000000000e+00
463,340680,Se68,0.000000000000000e+00,0.000000000000000e+00
464,340690,Se69,0.000000000000000e+00,0.000000000000000e+00
465,340700,Se70,0.000000000000000e+00,0.000000000000000e+00
466,340710,Se71,0.000000000000000e+00,0.000000000000000e+00
467,340720,Se72,0.000000000000000e+00,0.000000000000000e+00
468,340730,Se73,0.000000000000000e+00,0.000000000000000e+00
469,340731,Se73m,0.000000000000000e+00,0.000000000000000e+00
470,340740,Se74,0.000000000000000e+00,0.000000000000000e+00
471,340750,Se75,0.000000000000000e+00,0.000000000000000e+00
472,340760,Se76,0.000000000000000e+00,0.000000000000000e+00
473,340770,Se77,0.000000000000000e+00,0.000000000000000e+00
474,340771,Se77m,0.000000000000000e+00,0.000000000000000e+00
475,340780,Se78,0.000000000000000e+00,0.000000000000000e+00
476,340790,Se79,0.000000000000000e+00,0.000000000000000e+00
477,340791,Se79m,0.000000000000000e+00,0.000000000000000e+00
478,340800,Se80,0.000000000000000e+00,0.000000000000000e+00
479,340810,Se81,0.000000000000000e+00,0.000000000000000e+00
480,340811,Se81m,0.000000000000000e+00,0.000000000000000e+00
481,340820,Se82,0.000000000000000e+00,0.000000000000000e+00
482,340830,Se83,0.000000000000000e+00,0.000000000000000e+00
483,340831,Se83m,0.000000000000000e+00,0.000000000000000e+00
484,340840,Se84,0.000000000000000e+00,0.000000000000000e+00
485,340850,Se85,0.000000000000000e+00,0.000000000000000e+00
486,350710,Br71,0.000000000000000e+00,0.000000000000000e+00
487,350720,Br72,0.000000000000000e+00,0.000000000000000e+00
488,350721,Br72m,0.000000000000000e+00,0.000000000000000e+00
489,350730,Br73,0.000000000000000e+00,0.000000000000000e+00
490,350740,Br74,0.000000000000000e+00,0.000000000000000e+00
491,350741,Br74m,0.000000000000000e+00,0.000000000000000e+00
492,350750,Br75,0.000000000000000e+00,0.000000000000000e+00
493,350760,Br76,0.000000000000000e+00,0.000000000000000e+00
494,350761,Br76m,0.000000000000000e+00,0.000000000000000e+00
495,350770,Br77,0.000000000000000e+00,0.000000000000000e+00
496,350771,Br77m,0.000000000000000e+00,0.000000000000000e+00
497,350780,Br78,0.000000000000000e+00,0.000000000000000e+00
498,350790,Br79,0.000000000000000e+00,0.000000000000000e+00
499,350791,Br79m,0.000000000000000e+00,0.000000000000000e+00
500,350800,Br80,0.000000000000000e+00,0.000000000000000e+00
501,350801,Br80m,0.000000000000000e+00,0.000000000000000e+00
502,350810,Br81,0.000000000000000e+00,0.000000000000000e+00
503,350820,Br82,0.000000000000000e+00,0.000000000000000e+00
504,350821,Br82m,0.000000000000000e+00,0.000000000000000e+00
505,350830,Br83,0.000000000000000e+00,0.000000000000000e+00
506,350840,Br84,0.000000000000000e+00,0.000000000000000e+00
507,350841,Br84m,0.000000000000000e+00,0.000000000000000e+00
508,350850,Br85,0.000000000000000e+00,0.000000000000000e+00
509,350860,Br86,0.000000000000000e+00,0.000000000000000e+00
510,350870,Br87,0.000000000000000e+00,0.000000000000000e+00
511,350880,Br88,0.000000000000000e+00,0.000000000000000e+00
512,360720,Kr72,0.000000000000000e+00,0.000000000000000e+00
513,360730,Kr73,0.000000000000000e+00,0.000000000000000e+00
514,360740,Kr74,0.000000000000000e+00,0.000000000000000e+00
515,360750,Kr75,0.000000000000000e+00,0.000000000000000e+00
516,360760,Kr76,0.000000000000000e+00,0.000000000000000e+00
517,360770,Kr77,0.000000000000000e+00,0.000000000000000e+00
518,360780,Kr78,0.000000000000000e+00,0.000000000000000e+00
519,360790,Kr79,0.000000000000000e+00,0.000000000000000e+00
520,360791,Kr79m,0.000000000000000e+00,0.000000000000000e+00
521,360800,Kr80,0.000000000000000e+00,0.000000000000000e+00
522,360810,Kr81,0.000000000000000e+00,0.000000000000000e+00
523,360811,Kr81m,0.000000000000000e+00,0.000000000000000e+00
524,360820,Kr82,0.000000000000000e+00,0.000000000000000e+00
525,360830,Kr83,0.000000000000000e+00,0.000000000000000e+00
526,360831,Kr83m,0.000000000000000e+00,0.000000000000000e+00
527,360840,Kr84,0.000000000000000e+00,0.000000000000000e+00
528,360850,Kr85,0.000000000000000e+00,0.000000000000000e+00
529,360851,Kr85m,0.000000000000000e+00,0.000000000000000e+00
530,360860,Kr86,0.000000000000000e+00,0.000000000000000e+00
531,360870,Kr87,0.000000000000000e+00,0.000000000000000e+00
532,360880,Kr88,0.000000000000000e+00,0.000000000000000e+00
533,360890,Kr89,0.000000000000000e+00,0.000000000000000e+00
534,360900,Kr90,0.000000000000000e+00,0.000000000000000e+00
535,370770,Rb77,0.000000000000000e+00,0.000000000000000e+00
536,370780,Rb78,0.000000000000000e+00,0.000000000000000e+00
537,370781,Rb78m,0.000000000000000e+00,0.000000000000000e+00
538,370790,Rb79,0.000000000000000e+00,0.000000000000000e+00
539,370800,Rb80,0.000000000000000e+00,0.000000000000000e+00
540,370810,Rb81,0.000000000000000e+00,0.000000000000000e+00
541,370811,Rb81m,0.000000000000000e+00,0.000000000000000e+00
542,370820,Rb82,0.000000000000000e+00,0.000000000000000e+00
543,370821,Rb82m,0.000000000000000e+00,0.000000000000000e+00
544,370830,Rb83,0.000000000000000e+00,0.000000000000000e+00
545,370840,Rb84,0.000000000000000e+00,0.000000000000000e+00
546,370841,Rb84m,0.000000000000000e+00,0.000000000000000e+00
547,370850,Rb85,0.000000000000000e+00,0.000000000000000e+00
548,370860,Rb86,0.000000000000000e+00,0.000000000000000e+00
549,370861,Rb86m,0.000000000000000e+00,0.000000000000000e+00
550,370870,Rb87,0.000000000000000e+00,0.000000000000000e+00
551,370880,Rb88,0.000000000000000e+00,0.000000000000000e+00
552,370890,Rb89,0.000000000000000e+00,0.000000000000000e+00
553,370900,Rb90,0.000000000000000e+00,0.000000000000000e+00
554,370901,Rb90m,0.000000000000000e+00,0.000000000000000e+00
555,370910,Rb91,0.000000000000000e+00,0.000000000000000e+00
556,370920,Rb92,0.000000000000000e+00,0.000000000000000e+00
557,370930,Rb93,0.000000000000000e+00,0.000000000000000e+00
558,370940,Rb94,0.000000000000000e+00,0.000000000000000e+00
559,380780,Sr78,0.000000000000000e+00,0.000000000000000e+00
560,380790,Sr79,0.000000000000000e+00,0.000000000000000e+00
561,380800,Sr80,0.000000000000000e+00,0.000000000000000e+00
562,380810,Sr81,0.000000000000000e+00,0.000000000000000e+00
563,380820,Sr82,0.000000000000000e+00,0.000000000000000e+00
564,380830,Sr83,0.000000000000000e+00,0.000000000000000e+00
565,380831,Sr83m,0.000000000000000e+00,0.000000000000000e+00
566,380840,Sr84,0.000000000000000e+00,0.000000000000000e+00
567,380850,Sr85,0.000000000000000e+00,0.000000000000000e+00
568,380851,Sr85m,0.000000000000000e+00,0.000000000000000e+00
569,380860,Sr86,0.000000000000000e+00,0.000000000000000e+00
570,380870,Sr87,0.000000000000000e+00,0.000000000000000e+00
571,380871,Sr87m,0.000000000000000e+00,0.000000000000000e+00
572,380880,Sr88,0.000000000000000e+00,0.000000000000000e+00
573,380890,Sr89,0.000000000000000e+00,0.000000000000000e+00
574,380900,Sr90,0.000000000000000e+00,0.000000000000000e+00
575,380910,Sr91,0.000000000000000e+00,0.000000000000000e+00
576,380920,Sr92,0.000000000000000e+00,0.000000000000000e+00
577,380930,Sr93,0.000000000000000e+00,0.000000000000000e+00
578,380940,Sr94,0.000000000000000e+00,0.000000000000000e+00
579,380950,Sr95,0.000000000000000e+00,0.000000000000000e+00
580,380960,Sr96,0.000000000000000e+00,0.000000000000000e+00
581,390810,Y81,0.000000000000000e+00,0.000000000000000e+00
582,390820,Y82,0.000000000000000e+00,0.000000000000000e+00
583,390830,Y83,0.000000000000000e+00,0.000000000000000e+00
584,390831,Y83m,0.000000000000000e+00,0.000000000000000e+00
585,390840,Y84,0.000000000000000e+00,0.000000000000000e+00
586,390841,Y84m,0.000000000000000e+00,0.000000000000000e+00
587,390850,Y85,0.000000000000000e+00,0.000000000000000e+00
588,390851,Y85m,0.000000000000000e+00,0.000000000000000e+00
589,390860,Y86,0.000000000000000e+00,0.000000000000000e+00
590,390861,Y86m,0.000000000000000e+00,0.000000000000000e+00
591,390870,Y87,0.000000000000000e+00,0.000000000000000e+00
592,390871,Y87m,0.000000000000000e+00,0.000000000000000e+00
593,390880,Y88,0.000000000000000e+00,0.000000000000000e+00
594,390890,Y89,0.000000000000000e+00,0.000000000000000e+00
595,390891,Y89m,0.000000000000000e+00,0.000000000000000e+00
596,390900,Y90,0.000000000000000e+00,0.000000000000000e+00
597,390901,Y90m,0.000000000000000e+00,0.000000000000000e+00
598,390910,Y91,0.000000000000000e+00,0.000000000000000e+00
599,390911,Y91m,0.000000000000000e+00,0.000000000000000e+00
600,390920,Y92,0.000000000000000e+00,0.000000000000000e+00
601,390930,Y93,0.000000000000000e+00,0.000000000000000e+00
602,390931,Y93m,0.000000000000000e+00,0.000000000000000e+00
603,390940,Y94,0.000000000000000e+00,0.000000000000000e+00
604,390950,Y95,0.000000000000000e+00,0.000000000000000e+00
605,390960,Y96,0.000000000000000e+00,0.000000000000000e+00
606,390961,Y96m,0.000000000000000e+00,0.000000000000000e+00
607,390970,Y97,0.000000000000000e+00,0.000000000000000e+00
608,390971,Y97m,0.000000000000000e+00,0.000000000000000e+00
609,390972,Y97n,0.000000000000000e+00,0.000000000000000e+00
610,390980,Y98,0.000000000000000e+00,0.000000000000000e+00
611,390981,Y98m,0.000000000000000e+00,0.000000000000000e+00
612,400820,Zr82,0.000000000000000e+00,0.000000000000000e+00
613,400830,Zr83,0.000000000000000e+00,0.000000000000000e+00
614,400840,Zr84,0.000000000000000e+00,0.000000000000000e+00
615,400850,Zr85,0.000000000000000e+00,0.000000000000000e+00
616,400851,Zr85m,0.000000000000000e+00,0.000000000000000e+00
617,400860,Zr86,0.000000000000000e+00,0.000000000000000e+00
618,400870,Zr87,0.000000000000000e+00,0.000000000000000e+00
619,400871,Zr87m,0.000000000000000e+00,0.000000000000000e+00
620,400880,Zr88,0.000000000000000e+00,0.000000000000000e+00
621,400890,Zr89,0.000000000000000e+00,0.000000000000000e+00
622,400891,Zr89m,0.000000000000000e+00,0.000000000000000e+00
623,400900,Zr90,0.000000000000000e+00,0.000000000000000e+00
624,400901,Zr90m,0.000000000000000e+00,0.000000000000000e+00
625,400910,Zr91,0.000000000000000e+00,0.000000000000000e+00
626,400920,Zr92,0.000000000000000e+00,0.000000000000000e+00
627,400930,Zr93,0.000000000000000e+00,0.000000000000000e+00
628,400940,Zr94,0.000000000000000e+00,0.000000000000000e+00
629,400950,Zr95,0.000000000000000e+00,0.000000000000000e+00
630,400960,Zr96,0.000000000000000e+00,0.000000000000000e+00
631,400970,Zr97,0.000000000000000e+00,0.000000000000000e+00
632,400980,Zr98,0.000000000000000e+00,0.000000000000000e+00
633,400990,Zr99,0.000000000000000e+00,0.000000000000000e+00
634,410860,Nb86,0.000000000000000e+00,0.000000000000000e+00
635,410861,Nb86m,0.000000000000000e+00,0.000000000000000e+00
636,410870,Nb87,0.000000000000000e+00,0.000000000000000e+00
637,410871,Nb87m,0.000000000000000e+00,0.000000000000000e+00
638,410880,Nb88,0.000000000000000e+00,0.000000000000000e+00
639,410881,Nb88m,0.000000000000000e+00,0.000000000000000e+00
640,410890,Nb89,0.000000000000000e+00,0.000000000000000e+00
641,410891,Nb89m,0.000000000000000e+00,0.000000000000000e+00
642,410900,Nb90,0.000000000000000e+00,0.000000000000000e+00
643,410901,Nb90m,0.000000000000000e+00,0.000000000000000e+00
644,410902,Nb90n,0.000000000000000e+00,0.000000000000000e+00
645,410910,Nb91,0.000000000000000e+00,0.000000000000000e+00
646,410911,Nb91m,0.000000000000000e+00,0.000000000000000e+00
647,410920,Nb92,0.000000000000000e+00,0.000000000000000e+00
648,410921,Nb92m,0.000000000000000e+00,0.000000000000000e+00
649,410930,Nb93,0.000000000000000e+00,0.000000000000000e+00
650,410931,Nb93m,0.000000000000000e+00,0.000000000000000e+00
651,410940,Nb94,0.000000000000000e+00,0.000000000000000e+00
652,410941,Nb94m,0.000000000000000e+00,0.000000000000000e+00
653,410950,Nb95,0.000000000000000e+00,0.000000000000000e+00
654,410951,Nb95m,0.000000000000000e+00,0.000000000000000e+00
655,410960,Nb96,0.000000000000000e+00,0.000000000000000e+00
656,410970,Nb97,0.000000000000000e+00,0.000000000000000e+00
657,410971,Nb97m,0.000000000000000e+00,0.000000000000000e+00
658,410980,Nb98,0.000000000000000e+00,0.000000000000000e+00
659,410981,Nb98m,0.000000000000000e+00,0.000000000000000e+00
660,410990,Nb99,0.000000000000000e+00,0.000000000000000e+00
661,410991,Nb99m,0.000000000000000e+00,0.000000000000000e+00
662,411000,Nb100,0.000000000000000e+00,0.000000000000000e+00
663,411001,Nb100m,0.000000000000000e+00,0.000000000000000e+00
664,411010,Nb101,0.000000000000000e+00,0.000000000000000e+00
665,411020,Nb102,0.000000000000000e+00,0.000000000000000e+00
666,411021,Nb102m,0.000000000000000e+00,0.000000000000000e+00
667,411030,Nb103,0.000000000000000e+00,0.000000000000000e+00
668,411040,Nb104,0.000000000000000e+00,0.000000000000000e+00
669,411041,Nb104m,0.000000000000000e+00,0.000000000000000e+00
670,420880,Mo88,0.000000000000000e+00,0.000000000000000e+00
671,420890,Mo89,0.000000000000000e+00,0.000000000000000e+00
672,420900,Mo90,0.000000000000000e+00,0.000000000000000e+00
673,420910,Mo91,0.000000000000000e+00,0.000000000000000e+00
674,420911,Mo91m,0.000000000000000e+00,0.000000000000000e+00
675,420920,Mo92,0.000000000000000e+00,0.000000000000000e+00
676,420930,Mo93,0.000000000000000e+00,0.000000000000000e+00
677,420931,Mo93m,0.000000000000000e+00,0.000000000000000e+00
678,420940,Mo94,0.000000000000000e+00,0.000000000000000e+00
679,420950,Mo95,0.000000000000000e+00,0.000000000000000e+00
680,420960,Mo96,0.000000000000000e+00,0.000000000000000e+00
681,420970,Mo97,0.000000000000000e+00,0.000000000000000e+00
682,420980,Mo98,0.000000000000000e+00,0.000000000000000e+00
683,420990,Mo99,0.000000000000000e+00,0.000000000000000e+00
684,421000,Mo100,0.000000000000000e+00,0.000000000000000e+00
685,421010,Mo101,0.000000000000000e+00,0.000000000000000e+00
686,421020,Mo102,0.000000000000000e+00,0.000000000000000e+00
687,421030,Mo103,0.000000000000000e+00,0.000000000000000e+00
688,421040,Mo104,0.000000000000000e+00,0.000000000000000e+00
689,421050,Mo105,0.000000000000000e+00,0.000000000000000e+00
690,430900,Tc90,0.000000000000000e+00,0.000000000000000e+00
691,430901,Tc90m,0.000000000000000e+00,0.000000000000000e+00
692,430910,Tc91,0.000000000000000e+00,0.000000000000000e+00
693,430911,Tc91m,0.000000000000000e+00,0.000000000000000e+00
694,430920,Tc92,0.000000000000000e+00,0.000000000000000e+00
695,430930,Tc93,0.000000000000000e+00,0.000000000000000e+00
696,430931,Tc93m,0.000000000000000e+00,0.000000000000000e+00
697,430940,Tc94,0.000000000000000e+00,0.000000000000000e+00
698,430941,Tc94m,0.000000000000000e+00,0.000000000000000e+00
699,430950,Tc95,0.000000000000000e+00,0.000000000000000e+00
700,430951,Tc95m,0.000000000000000e+00,0.000000000000000e+00
701,430960,Tc96,0.000000000000000e+00,0.000000000000000e+00
702,430961,Tc96m,0.000000000000000e+00,0.000000000000000e+00
703,430970,Tc97,0.000000000000000e+00,0.000000000000000e+00
704,430971,Tc97m,0.000000000000000e+00,0.000000000000000e+00
705,430980,Tc98,0.000000000000000e+00,0.000000000000000e+00
706,430990,Tc99,0.000000000000000e+00,0.000000000000000e+00
707,430991,Tc99m,0.000000000000000e+00,0.000000000000000e+00
708,431000,Tc100,0.000000000000000e+00,0.000000000000000e+00
709,431010,Tc101,0.000000000000000e+00,0.000000000000000e+00
710,431020,Tc102,0.000000000000000e+00,0.000000000000000e+00
711,431021,Tc102m,0.000000000000000e+00,0.000000000000000e+00
712,431030,Tc103,0.000000000000000e+00,0.000000000000000e+00
713,431040,Tc104,0.000000000000000e+00,0.000000000000000e+00
714,431050,Tc105,0.000000000000000e+00,0.000000000000000e+00
715,431060,Tc106,0.000000000000000e+00,0.000000000000000e+00
716,431070,Tc107,0.000000000000000e+00,0.000000000000000e+00
717,431080,Tc108,0.000000000000000e+00,0.000000000000000e+00
718,431090,Tc109,0.000000000000000e+00,0.000000000000000e+00
719,440920,Ru92,0.000000000000000e+00,0.000000000000000e+00
720,440930,Ru93,0.000000000000000e+00,0.000000000000000e+00
721,440931,Ru93m,0.000000000000000e+00,0.000000000000000e+00
722,440940,Ru94,0.000000000000000e+00,0.000000000000000e+00
723,440950,Ru95,0.000000000000000e+00,0.000000000000000e+00
724,440960,Ru96,0.000000000000000e+00,0.000000000000000e+00
725,440970,Ru97,0.000000000000000e+00,0.000000000000000e+00
726,440980,Ru98,0.000000000000000e+00,0.000000000000000e+00
727,440990,Ru99,0.000000000000000e+00,0.000000000000000e+00
728,441000,Ru100,0.000000000000000e+00,0.000000000000000e+00
729,441010,Ru101,0.000000000000000e+00,0.000000000000000e+00
730,441020,Ru102,0.000000000000000e+00,0.000000000000000e+00
731,441030,Ru103,0.000000000000000e+00,0.000000000000000e+00
732,441040,Ru104,0.000000000000000e+00,0.000000000000000e+00
733,441050,Ru105,0.000000000000000e+00,0.000000000000000e+00
734,441060,Ru106,0.000000000000000e+00,0.000000000000000e+00
735,441070,Ru107,0.000000000000000e+00,0.000000000000000e+00
736,441080,Ru108,0.000000000000000e+00,0.000000000000000e+00
737,441090,Ru109,0.000000000000000e+00,0.000000000000000e+00
738,441100,Ru110,0.000000000000000e+00,0.000000000000000e+00
739,441110,Ru111,0.000000000000000e+00,0.000000000000000e+00
740,450950,Rh95,0.000000000000000e+00,0.000000000000000e+00
741,450951,Rh95m,0.000000000000000e+00,0.000000000000000e+00
742,450960,Rh96,0.000000000000000e+00,0.000000000000000e+00
743,450961,Rh96m,0.000000000000000e+00,0.000000000000000e+00
744,450970,Rh97,0.000000000000000e+00,0.000000000000000e+00
745,450971,Rh97m,0.000000000000000e+00,0.000000000000000e+00
746,450980,Rh98,0.000000000000000e+00,0.000000000000000e+00
747,450981,Rh98m,0.000000000000000e+00,0.000000000000000e+00
748,450990,Rh99,0.000000000000000e+00,0.000000000000000e+00
749,450991,Rh99m,0.000000000000000e+00,0.000000000000000e+00
750,451000,Rh100,0.000000000000000e+00,0.000000000000000e+00
751,451001,Rh100m,0.000000000000000e+00,0.000000000000000e+00
752,451010,Rh101,0.000000000000000e+00,0.000000000000000e+00
753,451011,Rh101m,0.000000000000000e+00,0.000000000000000e+00
754,451020,Rh102,0.000000000000000e+00,0.000000000000000e+00
755,451021,Rh102m,0.000000000000000e+00,0.000000000000000e+00
756,451030,Rh103,0.000000000000000e+00,0.000000000000000e+00
757,451031,Rh103m,0.000000000000000e+00,0.000000000000000e+00
758,451040,Rh104,0.000000000000000e+00,0.000000000000000e+00
759,451041,Rh104m,0.000000000000000e+00,0.000000000000000e+00
760,451050,Rh105,0.000000000000000e+00,0.000000000000000e+00
761,451051,Rh105m,0.000000000000000e+00,0.000000000000000e+00
762,451060,Rh106,0.000000000000000e+00,0.000000000000000e+00
763,451061,Rh106m,0.000000000000000e+00,0.000000000000000e+00
764,451070,Rh107,0.000000000000000e+00,0.000000000000000e+00
765,451080,Rh108,0.000000000000000e+00,0.000000000000000e+00
766,451081,Rh108m,0.000000000000000e+00,0.000000000000000e+00
767,451090,Rh109,0.000000000000000e+00,0.000000000000000e+00
768,451100,Rh110,0.000000000000000e+00,0.000000000000000e+00
769,451101,Rh110m,0.000000000000000e+00,0.000000000000000e+00
770,451110,Rh111,0.000000000000000e+00,0.000000000000000e+00
771,451120,Rh112,0.000000000000000e+00,0.000000000000000e+00
772,451121,Rh112m,0.000000000000000e+00,0.000000000000000e+00
773,451130,Rh113,0.000000000000000e+00,0.000000000000000e+00
774,451140,Rh114,0.000000000000000e+00,0.000000000000000e+00
775,451141,Rh114m,0.000000000000000e+00,0.000000000000000e+00
776,460960,Pd96,0.000000000000000e+00,0.000000000000000e+00
777,460970,Pd97,0.000000000000000e+00,0.000000000000000e+00
778,460980,Pd98,0.000000000000000e+00,0.000000000000000e+00
779,460990,Pd99,0.000000000000000e+00,0.000000000000000e+00
780,461000,Pd100,0.000000000000000e+00,0.000000000000000e+00
781,461010,Pd101,0.000000000000000e+00,0.000000000000000e+00
782,461020,Pd102,0.000000000000000e+00,0.000000000000000e+00
783,461030,Pd103,0.000000000000000e+00,0.000000000000000e+00
784,461040,Pd104,0.000000000000000e+00,0.000000000000000e+00
785,461050,Pd105,0.000000000000000e+00,0.000000000000000e+00
786,461060,Pd106,0.000000000000000e+00,0.000000000000000e+00
787,461070,Pd107,0.000000000000000e+00,0.000000000000000e+00
788,461071,Pd107m,0.000000000000000e+00,0.000000000000000e+00
789,461080,Pd108,0.000000000000000e+00,0.000000000000000e+00
790,461090,Pd109,0.000000000000000e+00,0.000000000000000e+00
791,461091,Pd109m,0.000000000000000e+00,0.000000000000000e+00
792,461100,Pd110,0.000000000000000e+00,0.000000000000000e+00
793,461110,Pd111,0.000000000000000e+00,0.000000000000000e+00
794,461111,Pd111m,0.000000000000000e+00,0.000000000000000e+00
795,461120,Pd112,0.000000000000000e+00,0.000000000000000e+00
796,461130,Pd113,0.000000000000000e+00,0.000000000000000e+00
797,461131,Pd113m,0.000000000000000e+00,0.000000000000000e+00
798,461140,Pd114,0.000000000000000e+00,0.000000000000000e+00
799,461150,Pd115,0.000000000000000e+00,0.000000000000000e+00
800,461151,Pd115m,0.000000000000000e+00,0.000000000000000e+00
801,461160,Pd116,0.000000000000000e+00,0.000000000000000e+00
802,461170,Pd117,0.000000000000000e+00,0.000000000000000e+00
803,461180,Pd118,0.000000000000000e+00,0.000000000000000e+00
804,471000,Ag100,0.000000000000000e+00,0.000000000000000e+00
805,471001,Ag100m,0.000000000000000e+00,0.000000000000000e+00
806,471010,Ag101,0.000000000000000e+00,0.000000000000000e+00
807,471011,Ag101m,0.000000000000000e+00,0.000000000000000e+00
808,471020,Ag102,0.000000000000000e+00,0.000000000000000e+00
809,471021,Ag102m,0.000000000000000e+00,0.000000000000000e+00
810,471030,Ag103,0.000000000000000e+00,0.000000000000000e+00
811,471031,Ag103m,0.000000000000000e+00,0.000000000000000e+00
812,471040,Ag104,0.000000000000000e+00,0.000000000000000e+00
813,471041,Ag104m,0.000000000000000e+00,0.000000000000000e+00
814,471050,Ag105,0.000000000000000e+00,0.000000000000000e+00
815,471051,Ag105m,0.000000000000000e+00,0.000000000000000e+00
816,471060,Ag106,0.000000000000000e+00,0.000000000000000e+00
817,471061,Ag106m,0.000000000000000e+00,0.000000000000000e+00
818,471070,Ag107,0.000000000000000e+00,0.000000000000000e+00
819,471071,Ag107m,0.000000000000000e+00,0.000000000000000e+00
820,471080,Ag108,0.000000000000000e+00,0.000000000000000e+00
821,471081,Ag108m,0.000000000000000e+00,0.000000000000000e+00
822,471090,Ag109,0.000000000000000e+00,0.000000000000000e+00
823,471091,Ag109m,0.000000000000000e+00,0.000000000000000e+00
824,471100,Ag110,0.000000000000000e+00,0.000000000000000e+00
825,471101,Ag110m,0.000000000000000e+00,0.000000000000000e+00
826,471110,Ag111,0.000000000000000e+00,0.000000000000000e+00
827,471111,Ag111m,0.000000000000000e+00,0.000000000000000e+00
828,471120,Ag112,0.000000000000000e+00,0.000000000000000e+00
829,471130,Ag113,0.000000000000000e+00,0.000000000000000e+00
830,471131,Ag113m,0.000000000000000e+00,0.000000000000000e+00
831,471140,Ag114,0.000000000000000e+00,0.000000000000000e+00
832,471141,Ag114m,0.000000000000000e+00,0.000000000000000e+00
833,471150,Ag115,0.000000000000000e+00,0.000000000000000e+00
834,471151,Ag115m,0.000000000000000e+00,0.000000000000000e+00
835,471160,Ag116,0.000000000000000e+00,0.000000000000000e+00
836,471161,Ag116m,0.000000000000000e+00,0.000000000000000e+00
837,471170,Ag117,0.000000000000000e+00,0.000000000000000e+00
838,471171,Ag117m,0.000000000000000e+00,0.000000000000000e+00
839,471180,Ag118,0.000000000000000e+00,0.000000000000000e+00
840,471181,Ag118m,0.000000000000000e+00,0.000000000000000e+00
841,471190,Ag119,0.000000000000000e+00,0.000000000000000e+00
842,471191,Ag119m,0.000000000000000e+00,0.000000000000000e+00
843,471200,Ag120,0.000000000000000e+00,0.000000000000000e+00
844,471210,Ag121,0.000000000000000e+00,0.000000000000000e+00
845,471220,Ag122,0.000000000000000e+00,0.000000000000000e+00
846,471221,Ag122m,0.000000000000000e+00,0.000000000000000e+00
847,481020,Cd102,0.000000000000000e+00,0.000000000000000e+00
848,481030,Cd103,0.000000000000000e+00,0.000000000000000e+00
849,481040,Cd104,0.000000000000000e+00,0.000000000000000e+00
850,481050,Cd105,0.000000000000000e+00,0.000000000000000e+00
851,481060,Cd106,0.000000000000000e+00,0.000000000000000e+00
852,481070,Cd107,0.000000000000000e+00,0.000000000000000e+00
853,481080,Cd108,0.000000000000000e+00,0.000000000000000e+00
854,481090,Cd109,0.000000000000000e+00,0.000000000000000e+00
855,481100,Cd110,0.000000000000000e+00,0.000000000000000e+00
856,481110,Cd111,0.000000000000000e+00,0.000000000000000e+00
857,481111,Cd111m,0.000000000000000e+00,0.000000000000000e+00
858,481120,Cd112,0.000000000000000e+00,0.000000000000000e+00
859,481130,Cd113,0.000000000000000e+00,0.000000000000000e+00
860,481131,Cd113m,0.000000000000000e+00,0.000000000000000e+00
861,481140,Cd114,0.000000000000000e+00,0.000000000000000e+00
862,481150,Cd115,0.000000000000000e+00,0.000000000000000e+00
863,481151,Cd115m,0.000000000000000e+00,0.000000000000000e+00
864,481160,Cd116,0.000000000000000e+00,0.000000000000000e+00
865,481170,Cd117,0.000000000000000e+00,0.000000000000000e+00
866,481171,Cd117m,0.000000000000000e+00,0.000000000000000e+00
867,481180,Cd118,0.000000000000000e+00,0.000000000000000e+00
868,481190,Cd119,0.000000000000000e+00,0.000000000000000e+00
869,481191,Cd119m,0.000000000000000e+00,0.000000000000000e+00
870,481200,Cd120,0.000000000000000e+00,0.000000000000000e+00
871,481210,Cd121,0.000000000000000e+00,0.000000000000000e+00
872,481211,Cd121m,0.000000000000000e+00,0.000000000000000e+00
873,481220,Cd122,0.000000000000000e+00,0.000000000000000e+00
874,481230,Cd123,0.000000000000000e+00,0.000000000000000e+00
