entries=2233,dt=1.000000000000000e+05
i,zai,name,n_0,n_dt
437,320780,Ge78,1.000000000000000e+20,3.977745241097940e+14
438,320790,Ge79,1.000000000000000e+20,5.720490052899188e-22
439,320791,Ge79m,1.000000000000000e+20,1.508485290953638e-20
440,320800,Ge80,1.000000000000000e+20,4.208744459446386e-24
441,320810,Ge81,1.000000000000000e+20,0.000000000000000e+00
442,320811,Ge81m,1.000000000000000e+20,0.000000000000000e+00
443,330670,As67,1.000000000000000e+20,4.892478493958743e-21
444,330680,As68,1.000000000000000e+20,0.000000000000000e+00
445,330690,As69,1.000000000000000e+20,0.000000000000000e+00
446,330700,As70,1.000000000000000e+20,1.584044183736285e+11
447,330710,As71,1.000000000000000e+20,2.235587105224888e+20
448,330720,As72,1.000000000000000e+20,7.325933523511369e+19
449,330730,As73,1.000000000000000e+20,4.725775353039224e+20
450,330740,As74,1.000000000000000e+20,9.558816332582147e+19
451,330750,As75,1.000000000000000e+20,5.983904551097616e+20
452,330760,As76,1.000000000000000e+20,4.798276268134711e+19
453,330770,As77,1.000000000000000e+20,2.427403667351306e+20
454,330780,As78,1.000000000000000e+20,6.685734099381244e+15
455,330790,As79,1.000000000000000e+20,0.000000000000000e+00
456,330800,As80,1.000000000000000e+20,5.421422320968292e-24
457,330810,As81,1.000000000000000e+20,0.000000000000000e+00
458,330820,As82,1.000000000000000e+20,2.216458521776425e-29
459,330821,As82m,1.000000000000000e+20,8.789990917920683e-32
460,330830,As83,1.000000000000000e+20,1.432098408965608e-30
461,330840,As84,1.000000000000000e+20,1.205072167701042e-38
462,330841,As84m,1.000000000000000e+20,8.610066017405959e-35
463,340680,Se68,1.000000000000000e+20,4.332286155583231e-21
464,340690,Se69,1.000000000000000e+20,9.520676500791660e-24
465,340700,Se70,1.000000000000000e+20,5.788383007587253e+07
466,340710,Se71,1.000000000000000e+20,6.801148149652439e-21
467,340720,Se72,1.000000000000000e+20,3.635980370638974e+20
468,340730,Se73,1.000000000000000e+20,2.367183042237406e+19
469,340731,Se73m,1.000000000000000e+20,6.255366090393104e+07
470,340740,Se74,1.000000000000000e+20,4.015000244680263e+20
471,340750,Se75,1.000000000000000e+20,2.981077804729106e+20
472,340760,Se76,1.000000000000000e+20,3.264490991992795e+20
473,340770,Se77,1.000000000000000e+20,4.433975094489020e+20
474,340771,Se77m,1.000000000000000e+20,2.607049963121431e-31
475,340780,Se78,1.000000000000000e+20,5.000819164913759e+20
476,340790,Se79,1.000000000000000e+20,5.996364808132303e+20
477,340791,Se79m,1.000000000000000e+20,0.000000000000000e+00
478,340800,Se80,1.000000000000000e+20,3.164870634867886e+20
479,340810,Se81,1.000000000000000e+20,9.034423661267209e+10
480,340811,Se81m,1.000000000000000e+20,1.911842392069030e+11
481,340820,Se82,1.000000000000000e+20,2.999999999999996e+20
482,340830,Se83,1.000000000000000e+20,0.000000000000000e+00
483,340831,Se83m,1.000000000000000e+20,0.000000000000000e+00
484,340840,Se84,1.000000000000000e+20,4.118742150545256e-23
485,340850,Se85,1.000000000000000e+20,0.000000000000000e+00
486,350710,Br71,1.000000000000000e+20,0.000000000000000e+00
487,350720,Br72,1.000000000000000e+20,0.000000000000000e+00
488,350721,Br72m,1.000000000000000e+20,0.000000000000000e+00
489,350730,Br73,1.000000000000000e+20,0.000000000000000e+00
490,350740,Br74,1.000000000000000e+20,0.000000000000000e+00
491,350741,Br74m,1.000000000000000e+20,1.195219350497565e+09
492,350750,Br75,1.000000000000000e+20,1.325316126915455e+15
493,350760,Br76,1.000000000000000e+20,9.832760032870457e+19
494,350761,Br76m,1.000000000000000e+20,0.000000000000000e+00
495,350770,Br77,1.000000000000000e+20,2.887398313588408e+20
496,350771,Br77m,1.000000000000000e+20,1.538902273525675e-21
497,350780,Br78,1.000000000000000e+20,7.957921203722479e-19
498,350790,Br79,1.000000000000000e+20,3.680199611220690e+20
499,350791,Br79m,1.000000000000000e+20,0.000000000000000e+00
500,350800,Br80,1.000000000000000e+20,9.050636252667584e+16
501,350801,Br80m,1.000000000000000e+20,1.270174519550508e+18
502,350810,Br81,1.000000000000000e+20,6.010023854292363e+20
503,350820,Br82,1.000000000000000e+20,1.147246053311254e+20
504,350821,Br82m,1.000000000000000e+20,8.879424141505468e-20
505,350830,Br83,1.000000000000000e+20,1.396259212867184e+17
506,350840,Br84,1.000000000000000e+20,5.094287517134532e+04
507,350841,Br84m,1.000000000000000e+20,4.650998625378404e-20
508,350850,Br85,1.000000000000000e+20,1.041477059513675e-22
509,350860,Br86,1.000000000000000e+20,0.000000000000000e+00
510,350870,Br87,1.000000000000000e+20,0.000000000000000e+00
511,350880,Br88,1.000000000000000e+20,1.116276471934561e-29
512,360720,Kr72,1.000000000000000e+20,0.000000000000000e+00
513,360730,Kr73,1.000000000000000e+20,7.863334614802081e-24
514,360740,Kr74,1.000000000000000e+20,3.476289353208403e-13
515,360750,Kr75,1.000000000000000e+20,1.588299987563237e-21
516,360760,Kr76,1.000000000000000e+20,2.724053779066845e+19
517,360770,Kr77,1.000000000000000e+20,3.696973037545538e+13
518,360780,Kr78,1.000000000000000e+20,3.999999999999989e+20
519,360790,Kr79,1.000000000000000e+20,2.322546880469103e+20
520,360791,Kr79m,1.000000000000000e+20,2.437767993806591e-23
521,360800,Kr80,1.000000000000000e+20,4.821503399674558e+20
522,360810,Kr81,1.000000000000000e+20,5.936530699508241e+20
523,360811,Kr81m,1.000000000000000e+20,4.073176792080835e-03
524,360820,Kr82,1.000000000000000e+20,3.894317343469029e+20
525,360830,Kr83,1.000000000000000e+20,6.015876824426270e+20
526,360831,Kr83m,1.000000000000000e+20,6.154232208519990e+17
527,360840,Kr84,1.000000000000000e+20,6.042612499408405e+20
528,360850,Kr85,1.000000000000000e+20,1.635460940928869e+20
529,360851,Kr85m,1.000000000000000e+20,4.107441434193653e+18
530,360860,Kr86,1.000000000000000e+20,2.025104379239241e+20
531,360870,Kr87,1.000000000000000e+20,5.445941702173666e+13
532,360880,Kr88,1.000000000000000e+20,2.198882386977528e+17
533,360890,Kr89,1.000000000000000e+20,1.073157568551087e-23
534,360900,Kr90,1.000000000000000e+20,0.000000000000000e+00
535,370770,Rb77,1.000000000000000e+20,4.686563350225335e-23
536,370780,Rb78,1.000000000000000e+20,1.761211167430986e-06
537,370781,Rb78m,1.000000000000000e+20,4.084489402340311e-21
538,370790,Rb79,1.000000000000000e+20,0.000000000000000e+00
539,370800,Rb80,1.000000000000000e+20,1.021206727947474e+13
540,370810,Rb81,1.000000000000000e+20,6.344407728611023e+18
541,370811,Rb81m,1.000000000000000e+20,1.595989941902885e+03
542,370820,Rb82,1.000000000000000e+20,1.005953865449460e+16
543,370821,Rb82m,1.000000000000000e+20,5.104818078322519e+18
544,370830,Rb83,1.000000000000000e+20,3.215113230365673e+20
545,370840,Rb84,1.000000000000000e+20,1.953086260941722e+20
546,370841,Rb84m,1.000000000000000e+20,3.654627721091583e-05
547,370850,Rb85,1.000000000000000e+20,3.520655660717117e+20
548,370860,Rb86,1.000000000000000e+20,1.915783860714755e+20
549,370861,Rb86m,1.000000000000000e+20,1.548555295676359e-23
550,370870,Rb87,1.000000000000000e+20,3.044896236872153e+20
551,370880,Rb88,1.000000000000000e+20,2.564882469737876e+16
552,370890,Rb89,1.000000000000000e+20,0.000000000000000e+00
553,370900,Rb90,1.000000000000000e+20,3.075565369569447e-22
554,370901,Rb90m,1.000000000000000e+20,1.893440208186675e-21
555,370910,Rb91,1.000000000000000e+20,0.000000000000000e+00
556,370920,Rb92,1.000000000000000e+20,9.138617279682302e-39
557,370930,Rb93,1.000000000000000e+20,0.000000000000000e+00
558,370940,Rb94,1.000000000000000e+20,5.210136057458336e-37
559,380780,Sr78,1.000000000000000e+20,1.059923482386118e-23
560,380790,Sr79,1.000000000000000e+20,1.161710573859487e-22
561,380800,Sr80,1.000000000000000e+20,1.905451612381994e+15
562,380810,Sr81,1.000000000000000e+20,0.000000000000000e+00
563,380820,Sr82,1.000000000000000e+20,2.907287827049947e+20
564,380830,Sr83,1.000000000000000e+20,2.764261818440803e+20
565,380831,Sr83m,1.000000000000000e+20,7.253639646804309e-41
566,380840,Sr84,1.000000000000000e+20,4.001501239649586e+20
567,380850,Sr85,1.000000000000000e+20,5.781405158757506e+20
568,380851,Sr85m,1.000000000000000e+20,3.779164680264012e+12
569,380860,Sr86,1.000000000000000e+20,3.576725487053711e+20
570,380870,Sr87,1.000000000000000e+20,2.723022308401359e+20
571,380871,Sr87m,1.000000000000000e+20,1.072844516789327e+17
572,380880,Sr88,1.000000000000000e+20,3.938182033363498e+20
573,380890,Sr89,1.000000000000000e+20,2.953241852720336e+20
574,380900,Sr90,1.000000000000000e+20,3.999695522392194e+20
575,380910,Sr91,1.000000000000000e+20,2.710650738069123e+19
576,380920,Sr92,1.000000000000000e+20,1.654038264296479e+17
577,380930,Sr93,1.000000000000000e+20,3.908354307427456e-17
578,380940,Sr94,1.000000000000000e+20,0.000000000000000e+00
579,380950,Sr95,1.000000000000000e+20,4.412863979952300e-27
580,380960,Sr96,1.000000000000000e+20,0.000000000000000e+00
581,390810,Y81,1.000000000000000e+20,0.000000000000000e+00
582,390820,Y82,1.000000000000000e+20,0.000000000000000e+00
583,390830,Y83,1.000000000000000e+20,9.555515369081241e-18
584,390831,Y83m,1.000000000000000e+20,0.000000000000000e+00
585,390840,Y84,1.000000000000000e+20,7.577063201524518e-04
586,390841,Y84m,1.000000000000000e+20,2.639750982256669e+07
587,390850,Y85,1.000000000000000e+20,2.357247506042756e+17
588,390851,Y85m,1.000000000000000e+20,1.904695995688703e+18
589,390860,Y86,1.000000000000000e+20,1.572752668355169e+20
590,390861,Y86m,1.000000000000000e+20,3.429951802780807e+09
591,390870,Y87,1.000000000000000e+20,3.953013274738236e+20
592,390871,Y87m,1.000000000000000e+20,1.319851805529078e+20
593,390880,Y88,1.000000000000000e+20,1.030468065550972e+20
594,390890,Y89,1.000000000000000e+20,3.142781389461381e+20
595,390891,Y89m,1.000000000000000e+20,2.160861934508183e+16
596,390900,Y90,1.000000000000000e+20,1.516943826492913e+20
597,390901,Y90m,1.000000000000000e+20,2.391592107713899e+17
598,390910,Y91,1.000000000000000e+20,3.672381863659174e+20
599,390911,Y91m,1.000000000000000e+20,1.501230422875320e+18
600,390920,Y92,1.000000000000000e+20,3.460741321092694e+18
601,390930,Y93,1.000000000000000e+20,6.204919488762264e+19
602,390931,Y93m,1.000000000000000e+20,2.294799618714285e-20
603,390940,Y94,1.000000000000000e+20,2.029180598115007e-05
604,390950,Y95,1.000000000000000e+20,0.000000000000000e+00
605,390960,Y96,1.000000000000000e+20,6.664086305670302e-35
606,390961,Y96m,1.000000000000000e+20,0.000000000000000e+00
607,390970,Y97,1.000000000000000e+20,1.361305248276934e-36
608,390971,Y97m,1.000000000000000e+20,0.000000000000000e+00
609,390972,Y97n,1.000000000000000e+20,1.060647028641897e-50
610,390980,Y98,1.000000000000000e+20,0.000000000000000e+00
611,390981,Y98m,1.000000000000000e+20,1.644440961723161e-37
612,400820,Zr82,1.000000000000000e+20,0.000000000000000e+00
613,400830,Zr83,1.000000000000000e+20,7.735335946649571e-21
614,400840,Zr84,1.000000000000000e+20,2.545563791088865e-01
615,400850,Zr85,1.000000000000000e+20,2.143839016940640e-17
616,400851,Zr85m,1.000000000000000e+20,0.000000000000000e+00
617,400860,Zr86,1.000000000000000e+20,9.347337730351053e+19
618,400870,Zr87,1.000000000000000e+20,4.282866046272545e+15
619,400871,Zr87m,1.000000000000000e+20,0.000000000000000e+00
620,400880,Zr88,1.000000000000000e+20,3.961894530451591e+20
621,400890,Zr89,1.000000000000000e+20,3.898607091599549e+20
622,400891,Zr89m,1.000000000000000e+20,6.704683206594219e+12
623,400900,Zr90,1.000000000000000e+20,6.441277569934880e+20
624,400901,Zr90m,1.000000000000000e+20,2.936844372757094e+15
625,400910,Zr91,1.000000000000000e+20,1.042026503314340e+20
626,400920,Zr92,1.000000000000000e+20,4.053735373954306e+20
627,400930,Zr93,1.000000000000000e+20,4.466508046471404e+20
628,400940,Zr94,1.000000000000000e+20,3.899000000000001e+20
629,400950,Zr95,1.000000000000000e+20,2.962872523994631e+20
630,400960,Zr96,1.000000000000000e+20,4.001549638400003e+20
631,400970,Zr97,1.000000000000000e+20,1.277952077971118e+20
632,400980,Zr98,1.000000000000000e+20,3.823014664125518e-22
633,400990,Zr99,1.000000000000000e+20,1.284824968028401e-38
634,410860,Nb86,1.000000000000000e+20,0.000000000000000e+00
635,410861,Nb86m,1.000000000000000e+20,0.000000000000000e+00
636,410870,Nb87,1.000000000000000e+20,3.169869746452268e-23
637,410871,Nb87m,1.000000000000000e+20,4.795819579392731e-24
638,410880,Nb88,1.000000000000000e+20,0.000000000000000e+00
639,410881,Nb88m,1.000000000000000e+20,1.669901241968058e-17
640,410890,Nb89,1.000000000000000e+20,1.533064913044713e+16
641,410891,Nb89m,1.000000000000000e+20,2.489536814088112e+12
642,410900,Nb90,1.000000000000000e+20,1.945561599233942e+20
643,410901,Nb90m,1.000000000000000e+20,2.380573005272286e-29
644,410902,Nb90n,1.000000000000000e+20,1.016603367337731e-112
645,410910,Nb91,1.000000000000000e+20,4.517956988583933e+20
646,410911,Nb91m,1.000000000000000e+20,1.481557402906893e+20
647,410920,Nb92,1.000000000000000e+20,9.999999999372475e+19
648,410921,Nb92m,1.000000000000000e+20,9.240031746332298e+19
649,410930,Nb93,1.000000000000000e+20,1.001264398475171e+20
650,410931,Nb93m,1.000000000000000e+20,9.998662135340168e+19
651,410940,Nb94,1.000000000000000e+20,1.994999781346504e+20
652,410941,Nb94m,1.000000000000000e+20,2.637025708190867e-19
653,410950,Nb95,1.000000000000000e+20,1.199650404781363e+20
654,410951,Nb95m,1.000000000000000e+20,8.010080297890015e+19
655,410960,Nb96,1.000000000000000e+20,4.384163371984790e+19
656,410970,Nb97,1.000000000000000e+20,9.888816638443479e+18
657,410971,Nb97m,1.000000000000000e+20,1.062883960025602e+17
658,410980,Nb98,1.000000000000000e+20,3.927389712537298e-23
659,410981,Nb98m,1.000000000000000e+20,1.627483247179414e+10
660,410990,Nb99,1.000000000000000e+20,0.000000000000000e+00
661,410991,Nb99m,1.000000000000000e+20,6.585926279093237e-24
662,411000,Nb100,1.000000000000000e+20,4.093462921426912e-36
663,411001,Nb100m,1.000000000000000e+20,2.596731239250239e-37
664,411010,Nb101,1.000000000000000e+20,0.000000000000000e+00
665,411020,Nb102,1.000000000000000e+20,0.000000000000000e+00
666,411021,Nb102m,1.000000000000000e+20,9.414543179743119e-38
667,411030,Nb103,1.000000000000000e+20,4.093462921426912e-36
668,411040,Nb104,1.000000000000000e+20,1.027980516431752e-41
669,411041,Nb104m,1.000000000000000e+20,1.287838414048521e-32
670,420880,Mo88,1.000000000000000e+20,0.000000000000000e+00
671,420890,Mo89,1.000000000000000e+20,1.165880596598244e-23
672,420900,Mo90,1.000000000000000e+20,9.410052139461378e+18
673,420910,Mo91,1.000000000000000e+20,0.000000000000000e+00
674,420911,Mo91m,1.000000000000000e+20,4.371049071341981e-23
675,420920,Mo92,1.000000000000000e+20,3.000000000000008e+20
676,420930,Mo93,1.000000000000000e+20,5.935027340184253e+20
677,420931,Mo93m,1.000000000000000e+20,6.015576445707004e+18
678,420940,Mo94,1.000000000000000e+20,3.985606830679818e+20
679,420950,Mo95,1.000000000000000e+20,3.370634398217971e+20
680,420960,Mo96,1.000000000000000e+20,1.913165078588296e+20
681,420970,Mo97,1.000000000000000e+20,5.657647786060218e+20
682,420980,Mo98,1.000000000000000e+20,5.962899999837258e+20
683,420990,Mo99,1.000000000000000e+20,2.987848898085743e+20
684,421000,Mo100,1.000000000000000e+20,3.000000000000003e+20
685,421010,Mo101,1.000000000000000e+20,0.000000000000000e+00
686,421020,Mo102,1.000000000000000e+20,5.792896808558416e-13
687,421030,Mo103,1.000000000000000e+20,4.377194092383129e-22
688,421040,Mo104,1.000000000000000e+20,8.723186609570717e-23
689,421050,Mo105,1.000000000000000e+20,4.707242454963033e-21
690,430900,Tc90,1.000000000000000e+20,5.660634283063252e-34
691,430901,Tc90m,1.000000000000000e+20,1.277282157615537e-23
692,430910,Tc91,1.000000000000000e+20,1.134622393567999e-23
693,430911,Tc91m,1.000000000000000e+20,0.000000000000000e+00
694,430920,Tc92,1.000000000000000e+20,1.479659479929808e-20
695,430930,Tc93,1.000000000000000e+20,3.686287999076880e+17
696,430931,Tc93m,1.000000000000000e+20,2.783751271113446e+08
697,430940,Tc94,1.000000000000000e+20,1.939338281311471e+18
698,430941,Tc94m,1.000000000000000e+20,4.958100365215535e+11
699,430950,Tc95,1.000000000000000e+20,1.601626915118819e+20
700,430951,Tc95m,1.000000000000000e+20,1.064181415237703e+20
701,430960,Tc96,1.000000000000000e+20,1.648418584035531e+20
702,430961,Tc96m,1.000000000000000e+20,1.776967914704109e+10
703,430970,Tc97,1.000000000000000e+20,1.954490039298372e+20
704,430971,Tc97m,1.000000000000000e+20,9.915424070601669e+19
705,430980,Tc98,1.000000000000000e+20,9.999999994891919e+19
706,430990,Tc99,1.000000000000000e+20,2.722009329554964e+20
707,430991,Tc99m,1.000000000000000e+20,2.900825065003463e+19
708,431000,Tc100,1.000000000000000e+20,4.689654340334765e-29
709,431010,Tc101,1.000000000000000e+20,0.000000000000000e+00
710,431020,Tc102,1.000000000000000e+20,1.877915201367656e-13
711,431021,Tc102m,1.000000000000000e+20,1.890122042150079e-21
712,431030,Tc103,1.000000000000000e+20,1.920561284887224e-21
713,431040,Tc104,1.000000000000000e+20,1.338022743218480e-05
714,431050,Tc105,1.000000000000000e+20,4.407684455698468e-17
715,431060,Tc106,1.000000000000000e+20,6.298378198828561e-21
716,431070,Tc107,1.000000000000000e+20,0.000000000000000e+00
717,431080,Tc108,1.000000000000000e+20,0.000000000000000e+00
718,431090,Tc109,1.000000000000000e+20,1.192543295181924e-32
719,440920,Ru92,1.000000000000000e+20,0.000000000000000e+00
720,440930,Ru93,1.000000000000000e+20,3.104194086385743e-23
721,440931,Ru93m,1.000000000000000e+20,0.000000000000000e+00
722,440940,Ru94,1.000000000000000e+20,2.024721929611085e+10
723,440950,Ru95,1.000000000000000e+20,2.539430439537315e+15
724,440960,Ru96,1.000000000000000e+20,4.000000000000000e+20
725,440970,Ru97,1.000000000000000e+20,3.053967167614368e+20
726,440980,Ru98,1.000000000000000e+20,4.000000000510814e+20
727,440990,Ru99,1.000000000000000e+20,2.986645191633717e+20
728,441000,Ru100,1.000000000000000e+20,3.425701033026117e+20
729,441010,Ru101,1.000000000000000e+20,4.442232460322771e+20
730,441020,Ru102,1.000000000000000e+20,6.003743799796424e+20
731,441030,Ru103,1.000000000000000e+20,3.920158296965001e+20
732,441040,Ru104,1.000000000000000e+20,5.007894150000007e+20
733,441050,Ru105,1.000000000000000e+20,4.004449641045307e+18
734,441060,Ru106,1.000000000000000e+20,1.995699496864247e+20
735,441070,Ru107,1.000000000000000e+20,6.669482412424828e-23
736,441080,Ru108,1.000000000000000e+20,5.293162606096373e-21
737,441090,Ru109,1.000000000000000e+20,2.735003514805642e-21
738,441100,Ru110,1.000000000000000e+20,1.162758798392334e-31
739,441110,Ru111,1.000000000000000e+20,0.000000000000000e+00
740,450950,Rh95,1.000000000000000e+20,4.438366297276789e-21
741,450951,Rh95m,1.000000000000000e+20,1.119500575653436e-21
742,450960,Rh96,1.000000000000000e+20,0.000000000000000e+00
743,450961,Rh96m,1.000000000000000e+20,1.426175790400720e-20
744,450970,Rh97,1.000000000000000e+20,1.506062878084253e+08
745,450971,Rh97m,1.000000000000000e+20,1.357787485105623e+09
746,450980,Rh98,1.000000000000000e+20,8.153089209403792e-07
747,450981,Rh98m,1.000000000000000e+20,0.000000000000000e+00
748,450990,Rh99,1.000000000000000e+20,9.794853278135796e+19
749,450991,Rh99m,1.000000000000000e+20,3.392894641165445e+18
750,451000,Rh100,1.000000000000000e+20,1.168494518076426e+20
751,451001,Rh100m,1.000000000000000e+20,3.004617675493117e-21
752,451010,Rh101,1.000000000000000e+20,1.042135076528496e+20
753,451011,Rh101m,1.000000000000000e+20,3.202079799348000e+20
754,451020,Rh102,1.000000000000000e+20,9.994358483829717e+19
755,451021,Rh102m,1.000000000000000e+20,9.961504397757745e+19
756,451030,Rh103,1.000000000000000e+20,2.244795170616790e+20
757,451031,Rh103m,1.000000000000000e+20,1.264062283907653e+18
758,451040,Rh104,1.000000000000000e+20,6.474945675797650e-16
759,451041,Rh104m,1.000000000000000e+20,1.839428929646674e-21
760,451050,Rh105,1.000000000000000e+20,3.110012082136441e+20
761,451051,Rh105m,1.000000000000000e+20,2.851909560338734e+15
762,451060,Rh106,1.000000000000000e+20,1.859776492088932e+14
763,451061,Rh106m,1.000000000000000e+20,1.581428862507476e+16
764,451070,Rh107,1.000000000000000e+20,0.000000000000000e+00
765,451080,Rh108,1.000000000000000e+20,1.678262145277031e-14
766,451081,Rh108m,1.000000000000000e+20,4.650998625378404e-20
767,451090,Rh109,1.000000000000000e+20,0.000000000000000e+00
768,451100,Rh110,1.000000000000000e+20,1.320201923206476e-22
769,451101,Rh110m,1.000000000000000e+20,3.669068695055790e-39
770,451110,Rh111,1.000000000000000e+20,0.000000000000000e+00
771,451120,Rh112,1.000000000000000e+20,0.000000000000000e+00
772,451121,Rh112m,1.000000000000000e+20,0.000000000000000e+00
773,451130,Rh113,1.000000000000000e+20,5.051053243331748e-37
774,451140,Rh114,1.000000000000000e+20,1.254586907681061e-36
775,451141,Rh114m,1.000000000000000e+20,1.254586907681061e-36
776,460960,Pd96,1.000000000000000e+20,1.168996953903393e-22
777,460970,Pd97,1.000000000000000e+20,1.358830911718352e-23
778,460980,Pd98,1.000000000000000e+20,8.396185906226661e-07
779,460990,Pd99,1.000000000000000e+20,0.000000000000000e+00
780,461000,Pd100,1.000000000000000e+20,2.405786448897456e+20
781,461010,Pd101,1.000000000000000e+20,3.135526369362686e+19
782,461020,Pd102,1.000000000000000e+20,4.000770112044839e+20
783,461030,Pd103,1.000000000000000e+20,3.823405861985050e+20
784,461040,Pd104,1.000000000000000e+20,5.991005434756271e+20
785,461050,Pd105,1.000000000000000e+20,2.909927275282566e+20
786,461060,Pd106,1.000000000000000e+20,4.089612086696110e+20
787,461070,Pd107,1.000000000000000e+20,4.999999998331837e+20
788,461071,Pd107m,1.000000000000000e+20,0.000000000000000e+00
789,461080,Pd108,1.000000000000000e+20,5.029804810719994e+20
790,461090,Pd109,1.000000000000000e+20,1.229239387525336e+20
791,461091,Pd109m,1.000000000000000e+20,3.218544221063994e-21
792,461100,Pd110,1.000000000000000e+20,4.003000130786569e+20
793,461110,Pd111,1.000000000000000e+20,1.681168022504708e+17
794,461111,Pd111m,1.000000000000000e+20,3.017481066034090e+18
795,461120,Pd112,1.000000000000000e+20,1.162038215649250e+20
796,461130,Pd113,1.000000000000000e+20,0.000000000000000e+00
797,461131,Pd113m,1.000000000000000e+20,2.661983434683677e-42
798,461140,Pd114,1.000000000000000e+20,6.418267753722359e-23
799,461150,Pd115,1.000000000000000e+20,1.949581732192331e-24
800,461151,Pd115m,1.000000000000000e+20,2.437767993806591e-23
801,461160,Pd116,1.000000000000000e+20,0.000000000000000e+00
802,461170,Pd117,1.000000000000000e+20,9.414543179743119e-38
803,461180,Pd118,1.000000000000000e+20,1.303536535415607e-36
804,471000,Ag100,1.000000000000000e+20,2.316248391331996e-22
805,471001,Ag100m,1.000000000000000e+20,1.172392766204322e-22
806,471010,Ag101,1.000000000000000e+20,1.912167505266727e-13
807,471011,Ag101m,1.000000000000000e+20,0.000000000000000e+00
808,471020,Ag102,1.000000000000000e+20,1.052361090274609e-13
809,471021,Ag102m,1.000000000000000e+20,8.951677771705992e-17
810,471030,Ag103,1.000000000000000e+20,7.184658755257680e+12
811,471031,Ag103m,1.000000000000000e+20,7.948340299748806e-39
812,471040,Ag104,1.000000000000000e+20,4.132699122761950e+13
813,471041,Ag104m,1.000000000000000e+20,8.249182290906053e+04
814,471050,Ag105,1.000000000000000e+20,2.939987626174129e+20
815,471051,Ag105m,1.000000000000000e+20,1.320835850502351e-17
816,471060,Ag106,1.000000000000000e+20,0.000000000000000e+00
817,471061,Ag106m,1.000000000000000e+20,9.095284137769011e+19
818,471070,Ag107,1.000000000000000e+20,5.776180973737180e+20
819,471071,Ag107m,1.000000000000000e+20,4.221561515522490e+16
820,471080,Ag108,1.000000000000000e+20,9.497262780646942e+10
821,471081,Ag108m,1.000000000000000e+20,9.999947453558910e+19
822,471090,Ag109,1.000000000000000e+20,5.776103540293107e+20
823,471091,Ag109m,1.000000000000000e+20,9.946211748876584e+16
824,471100,Ag110,1.000000000000000e+20,1.542770464610909e+12
825,471101,Ag110m,1.000000000000000e+20,9.967933124857917e+19
826,471110,Ag111,1.000000000000000e+20,5.368829709645222e+20
827,471111,Ag111m,1.000000000000000e+20,9.661918858206042e+15
828,471120,Ag112,1.000000000000000e+20,2.127983666112934e+19
829,471130,Ag113,1.000000000000000e+20,1.006968357975407e+19
830,471131,Ag113m,1.000000000000000e+20,0.000000000000000e+00
831,471140,Ag114,1.000000000000000e+20,2.035446951931106e-19
832,471141,Ag114m,1.000000000000000e+20,0.000000000000000e+00
833,471150,Ag115,1.000000000000000e+20,7.792462910007070e-05
834,471151,Ag115m,1.000000000000000e+20,1.390837721383236e-23
835,471160,Ag116,1.000000000000000e+20,2.975406288167121e-23
836,471161,Ag116m,1.000000000000000e+20,5.258634695445865e-34
837,471170,Ag117,1.000000000000000e+20,0.000000000000000e+00
838,471171,Ag117m,1.000000000000000e+20,0.000000000000000e+00
839,471180,Ag118,1.000000000000000e+20,2.878008134719481e-37
840,471181,Ag118m,1.000000000000000e+20,0.000000000000000e+00
841,471190,Ag119,1.000000000000000e+20,0.000000000000000e+00
842,471191,Ag119m,1.000000000000000e+20,0.000000000000000e+00
843,471200,Ag120,1.000000000000000e+20,0.000000000000000e+00
844,471210,Ag121,1.000000000000000e+20,9.184449123949985e-34
845,471220,Ag122,1.000000000000000e+20,0.000000000000000e+00
846,471221,Ag122m,1.000000000000000e+20,4.093462921426912e-36
847,481020,Cd102,1.000000000000000e+20,0.000000000000000e+00
848,481030,Cd103,1.000000000000000e+20,1.525451420415903e-17
849,481040,Cd104,1.000000000000000e+20,1.973831555783261e+11
850,481050,Cd105,1.000000000000000e+20,9.007904248888547e+10
851,481060,Cd106,1.000000000000000e+20,3.005000000000004e+20
852,481070,Cd107,1.000000000000000e+20,2.233968717794427e+19
853,481080,Cd108,1.000000000000000e+20,4.971000440758515e+20
854,481090,Cd109,1.000000000000000e+20,4.951170359747072e+20
855,481100,Cd110,1.000000000000000e+20,4.967854223511087e+20
856,481110,Cd111,1.000000000000000e+20,3.337417810344528e+20
857,481111,Cd111m,1.000000000000000e+20,1.376087351439232e+14
858,481120,Cd112,1.000000000000000e+20,4.745163417739471e+20
859,481130,Cd113,1.000000000000000e+20,5.838561854522538e+20
860,481131,Cd113m,1.000000000000000e+20,1.060583875426193e+20
861,481140,Cd114,1.000000000000000e+20,6.005633816975649e+20
862,481150,Cd115,1.000000000000000e+20,3.371494495075885e+20
863,481151,Cd115m,1.000000000000000e+20,1.159604013208874e+20
864,481160,Cd116,1.000000000000000e+20,3.999999999999990e+20
865,481170,Cd117,1.000000000000000e+20,1.149832208646871e+17
866,481171,Cd117m,1.000000000000000e+20,7.755574660633907e+17
867,481180,Cd118,1.000000000000000e+20,4.155518841929852e+10
868,481190,Cd119,1.000000000000000e+20,3.452337177478467e-23
869,481191,Cd119m,1.000000000000000e+20,1.854815150441532e-22
870,481200,Cd120,1.000000000000000e+20,7.844498303764964e-23
871,481210,Cd121,1.000000000000000e+20,1.756917510137285e-30
872,481211,Cd121m,1.000000000000000e+20,2.408872334247129e-34
